country;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Uzbekistan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2149.412;2101.251;1995.267;1982.531;2014.035;2088.783;2170.027;2263.144;2411;2533.692;2644.468;2772.256;3024.316;3296.557;3610.615;4006.378;4384.727;4696.026;5067.239;5385.69;5851.186;6337.754;6805.196;7262.054;7648.123;8001.652;8498.357;8999.594;9594.591;10236.868;10915.844;11639.409;12412.331
Vanuatu;955.039;1054.458;1104.65;1154.307;1270.173;1274.442;1260.809;1236.804;1223.999;1282.646;1466.209;1532.437;1576.548;1594.718;1698.247;1706.903;1733.558;1803.102;1798.087;1784.415;1889.202;1823.358;1716.678;1781.811;1859.965;1974.237;2156.566;2276.699;2415.103;2460.956;2469.946;2494.999;2529.299;2565.354;2612.944;2584.991;2664.13;2770.353;2862.812;2956.564;3038.822;3116.699;3194.728;3277.771;3363.351
Venezuela;7861.698;8242.201;8723.69;7947.54;8427.859;8531.856;9122.176;9556.721;10280.419;8977.072;9595.047;10628.554;11264.48;11303.218;11025.527;11449.826;11391.374;12077.166;12008.843;11230.304;11513.485;11964.88;10898.03;10075.701;12045.897;13489.219;15034.496;16534.597;17479.26;16795.405;16492.576;17285.972;18341.664;18646.908;17998.576;16824.126;14058.784;12263.83;10797.621;NA;NA;NA;NA;NA;NA
Vietnam;436.806;495.516;558.017;609.439;671.599;717.803;741.804;762.259;813.713;893.647;955.554;1026.204;1120.776;1218.746;1332.157;1465.616;1605.947;1739.46;1832.106;1918.289;2066.26;2227.036;2390.797;2576.097;2812.134;3104.955;3384.389;3682.972;3925.225;4124.727;4394.462;4716.975;5004.492;5311.56;5672.365;6048.552;6422.274;6917.877;7513.112;8065.696;8677.537;9344.543;10059.237;10831.319;11668.411
Yemen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2153.918;2259.589;2382.326;2416.568;2516.478;2604.484;2673.751;2766.941;2873.965;2933.854;3087.821;3174.782;3248.637;3327.016;3442.765;3633.178;3746.156;3856.173;3952.546;4012.781;4244.872;3672.368;3720.751;3853.057;3802.875;2686.2;2387.935;2244.425;2253.315;2280.383;2311.681;2615.273;2816.808;2992.397;3093.425
Zambia;1360.701;1537.617;1535.767;1529.649;1511.145;1531.84;1542.919;1557.978;1710.829;1661.917;1661.891;1655.937;1678.397;1668.452;1433.627;1467.691;1546.072;1588.906;1557.523;1609.379;1664.904;1746.345;1807.479;1919.62;2055.948;2213.353;2393.401;2588.349;2762.289;2951.539;3196.641;3342.46;3555.579;3686.505;3812.344;3844.442;3908.437;3997.776;4117.823;4148.028;4174.26;4206.187;4231.521;4252.782;4276.017
Zimbabwe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2520.741;2535.639;2489.225;2538.787;2386.609;2035.068;1943.785;1840.053;1800.924;1781.964;1510.064;1619.416;1943.276;2243.803;2544.849;2568.178;2610.39;2640.498;2646.265;2782.078;2908.261;2701.968;2777.691;2849.68;2918.492;2975.823;3041.747
Africa (Region);1791.202;1892.277;2008.495;2057.644;2131.059;2195.853;2212.17;2223.611;2319.787;2422.284;2383.879;2440.736;2422.059;2431.802;2474.314;2525.521;2633.95;2698.562;2764.024;2821.858;2918.67;3032.674;3147.326;3276.619;3466.86;3689.175;3922.2;4171.409;4321.284;4379.787;4570.67;4622.448;4794.782;4908.707;5040.931;5127.035;5157.809;5285.809;5461.083;5593.577;5774.726;5972.29;6185.083;6410.71;6644.581
Asia and Pacific;1170.315;1323.659;1436.947;1546.581;1674.234;1798.238;1897.499;2032.702;2227.595;2397.732;2582.115;2753.197;2938.618;3107.977;3293.253;3523.252;3761.932;3947.434;3938.061;4116.883;4388.196;4589.793;4814.8;5138.093;5576.035;6096.358;6689.918;7373.431;7799.236;8085.315;8767.257;9411.521;10029.887;10693.52;11377.088;12009.193;12654.62;13496.079;14423.082;15238.572;16157.719;17184.012;18268.827;19429.961;20661.953
Australia and New Zealand;10222.434;11469.277;12054.974;12324.295;13426.949;14323.946;14749.971;15570.871;16449.526;17560.953;18235.512;18364.864;19027.048;20065.722;21320.827;22138.797;23186.093;24367.976;25420.58;26656.138;27820.748;28794.09;30128.241;31197.682;33038.669;34586.295;36097.19;38014.936;38870.167;39152.882;40002.587;41335.873;42999.225;44016.65;45355.713;46327.605;47360.731;48628.027;50367.577;51331.894;52693.029;54287.072;55964.13;57681.979;59434.768
Caribbean;2464.393;2725.672;2887.239;2957.599;3015.548;3023.893;3111.948;3286.514;3361.353;3530.896;3562.332;3653.487;3882.391;4018.207;4073.364;4389.848;4603.787;4872.957;5089.624;5338.447;5602.702;5747.175;5960.632;6136.275;6396.409;6913.069;7600.111;8105.427;8342.959;8194.469;8532.898;8805.576;9012.949;9358.536;9808.126;10239.415;10552.873;10929.32;11596.551;12069.773;12639.647;13266.886;13922.3;14604.631;15329.648
Central America;NA;NA;NA;NA;NA;NA;NA;NA;3083.796;3240.129;3411.263;3572.163;3809.078;4010.166;3864.165;4012.051;4121.536;4290.703;4456.246;4578.34;4750.292;4853.472;4976.408;5131.693;5386.321;5686.093;6108.136;6585.59;6904.895;6803.233;7030.107;7433.718;7824.431;8138.943;8475.638;8784.107;9069.045;9437.282;9767.303;10043.838;10424.173;10839.55;11271.088;11727.999;12215.411
Central Asia and the Caucasus;3442.6;3844.281;4126.657;4392.279;4756.107;5009.304;5356.43;5924.371;6148.747;6292.511;7009.261;7190.896;5455.278;5592.27;5276.129;5504.319;5853.222;6267.687;6450.218;6383.717;6925.219;6887.745;6502.518;6961.116;7702.135;8589.267;9502.338;10318.793;10646.891;10418.344;11178.258;12217.362;12895.311;13900.462;14623.024;15246.292;15576.852;16590.958;17309.51;17675.807;18420.069;19203.813;20011.489;20971.388;21937.228
East Asia;1315.593;1489.026;1632.251;1773.514;1952.252;2130.518;2265.584;2460.529;2722.432;2929.082;3149.89;3404.134;3631.41;3858.529;4134.907;4445.158;4757.635;5029.213;5149.05;5412.682;5824.076;6158.612;6541.801;7010.756;7639.71;8389.832;9287.159;10364.239;11095.577;11584.295;12680.744;13726.236;14729.814;15812.267;16900.762;17888.302;18892.689;20212.027;21698.367;23076.08;24546.378;26178.081;27888.677;29707.944;31647.414
Eastern Europe ;4856.761;5112.664;5404.6;5816.525;6154.469;6416.557;6715.394;7019.325;7354.026;7632.664;7383.999;6849.175;8883.518;8441.136;7835.943;8047.723;8061.565;8323.122;8309.459;8788.08;9677.084;10376.563;11044.208;11994.324;13237.502;14493.574;16104.76;17844.087;19118.943;18063.701;18919.079;20197.108;21067.142;21779.01;22448.371;22599.809;23194.672;24354.437;25782.348;26863.772;28099.523;29414.705;30766.138;32164.839;33606.03
Europe;9292.738;10129.022;10796.601;11411.433;12095.767;12763.693;13341.124;14029.145;15055.586;16114.945;17013.062;17670.991;15388.946;15340.733;15613.195;16096.433;16505.142;17132.328;17677.832;18512.088;19783.561;20776.017;21488.679;22365.364;23745.834;25158.647;26990.395;28798.898;29753.411;28455.078;29447.372;30723.045;31350.719;32024.087;33049.61;33783.441;34663.785;36166.819;37840.673;39043.793;40460.294;41986.468;43531.525;45120.07;46761.442
Middle East (Region);11856.48;12329.682;11723.466;11610.48;11198.445;10761.623;10590.574;10564.688;10613.656;11026.892;11360.043;12418.802;13059.454;13331.746;13501.658;13764.937;14278.883;14542.734;14786.816;14606.652;15626.891;15705.392;16098.959;15768.636;17297.333;18266.879;19330.212;20205.402;20791.382;20458.975;21284.705;24300.642;24687.395;25210.113;25719.393;25901.158;27110.545;27227.921;27348.253;26943.004;27571.75;28341.82;29023.168;29710.07;30452.138
North Africa;3699.754;3737.126;4062.987;4240.07;4401.857;4634.275;4601.682;4545.867;4729.941;5000.246;5277.937;5560.634;5580.207;5587.705;5764.068;5780.698;6073.305;6238.091;6540.84;6781.353;7079.406;7331.524;7556.882;8012.024;8447.085;9046.919;9658.535;10302.335;10526.895;10712.961;11089.215;10580.514;11317.297;11303.589;11346.246;11636.128;11957.404;12288.892;12862.779;13288.147;13884.371;14520.28;15185.094;15873.581;16525.9
North America;11009.77;12285.744;12654.321;13439.316;14686.9;15574.365;16126.007;16879.121;17946.997;19088.075;19853.93;20273.306;21129.854;21926.633;23028.507;23625.796;24691.136;25972.692;27132.578;28458.225;30005.197;30634.573;31306.793;32401.951;34187.689;36075.979;37891.533;39241.101;39617.307;38400.458;39590.001;40823.436;42224.231;43390.403;44951.984;46300.216;47200.265;48854.035;51019.944;52627.773;54374.596;56104.514;57782.457;59530.959;61370.758
Pacific Islands ;1280.959;1402.815;1459.272;1499.214;1568.751;1597.446;1688.641;1740.658;1807.716;1867.458;1876.772;1988.322;2120.129;2385.196;2515.895;2478.412;2605.786;2465.988;2534.358;2600.904;2546.338;2558.649;2600.125;2680.263;2754.619;2858.214;2948.615;3111.693;3125.79;3200.73;3333.757;3322.701;3358.327;3476.054;3838.242;4100.88;4220.001;4356.877;4388.682;4572.716;4700.565;4832.771;4983.145;5149.822;5327.877
South America;4649.17;4846.81;5010.895;4948.217;5239.961;5507.833;5904.162;6161.43;6316.617;6407.241;6386.735;6722.689;6944.308;7312.387;7717.87;8027.002;8125.949;8529.569;8598.24;8478.535;8802.767;8945.521;8965.861;9198.876;10000.146;10706.587;11516.66;12477.65;13201.76;13014.897;13870.861;14706.43;15209.526;15816.896;16027.229;15828.963;15431.476;15665.045;15978.265;16041.136;16559.041;17218.732;17931.023;18692.175;19459.257
South Asia;590.612;670.32;724.049;785.434;827.738;882.342;923.753;963.36;1057.417;1135.086;1214.121;1257.631;1326.079;1386.496;1473.761;1576.846;1690.238;1753.373;1833.865;1962.383;2051.264;2148.294;2228.077;2394.303;2603.517;2878.345;3171.875;3496.397;3652.572;3886.085;4225.945;4523.967;4794.947;5102.284;5483.512;5873.204;6301.268;6772.939;7301.974;7765.603;8327.21;8970.919;9671.158;10430.401;11241.927
Southeast Asia;1408.037;1604.89;1735.555;1849.427;1961.806;2043.187;2141.786;2250.087;2473.362;2752.391;3028.274;3298.125;3537.771;3831.679;4139.579;4482.205;4806.42;5002.037;4246.25;4382.434;4684.558;4871.564;5130.394;5451.32;5876.52;6326.68;6822.315;7372.961;7808.63;7940.898;8512.174;8983.102;9577.159;10109.022;10639.921;11133.786;11660.828;12370.351;13190.272;13900.833;14694.467;15583.785;16536.595;17554.36;18642.901
Sub-Saharan Africa (Region) ;1195.891;1316.187;1367.303;1377.702;1426.459;1440.18;1473.254;1509.032;1578.856;1634.207;1706.691;1716.881;1699.617;1715.556;1732.682;1795.076;1867.13;1915.409;1950.336;1975.313;2038.066;2130.955;2233.207;2310.119;2462.115;2620.656;2788.889;2972.043;3115.789;3158.185;3322.223;3492.974;3566.879;3710.817;3868.06;3922.318;3913.359;3995.343;4106.165;4194.399;4310.353;4439.358;4582.84;4738.601;4903.389
Western Europe;10266.79;11233.6;11988.944;12656.88;13424.152;14187.41;14830.758;15607.973;16787.555;18016.753;19166.834;20076.313;20692.665;21055.746;22022.151;22981.399;23776.675;24847.46;25837.715;26928.094;28471.017;29625.872;30292.554;31020.847;32439.675;33890.084;35825.57;37620.873;38240.976;36700.711;37754.434;38975.113;39379.204;39994.389;41258.171;42396.771;43453.025;45178.392;46997.954;48258.009;49772.097;51417.972;53068.024;54757.475;56507.965
Western Hemisphere (Region);7968.998;8732.628;8984.352;9363.595;10131.946;10698.894;11136.93;11627.012;12236.259;12862.537;13235.883;13587.283;14125.794;14689.078;15343.119;15775.132;16332.783;17154.311;17768.246;18384.985;19298.416;19663.555;20004.308;20648.717;21886.494;23144.868;24422.8;25532.548;26037.941;25326.214;26283.125;27259.545;28177.012;29018.068;29893.145;30482.543;30765.533;31702.009;32945.086;33796.773;34920.503;36092.918;37259.532;38478.896;39744.947
ASEAN-5;1357.285;1543.475;1666.738;1772.473;1875.659;1923.042;2022.455;2159.382;2374.694;2645.397;2913.71;3178.221;3412.208;3693.994;3987.755;4324.272;4641.545;4821.466;4389.323;4515.107;4816.087;5011.003;5270.779;5590.772;5996.141;6427.836;6892.245;7419.964;7873.387;8013.626;8553.537;9007.273;9611.13;10137.68;10664.198;11159.911;11703.647;12423.504;13252.848;13989.22;14810.152;15730.906;16712.062;17756.376;18870.354
Advanced economies;10185.878;11281.346;11919.125;12698.416;13711.675;14585.339;15277.758;16151.358;17406.512;18672.362;19793.083;20591.604;21292.236;21809.039;22863.659;23689.674;24698.53;25838.301;26690.203;27880.568;29472.285;30405.741;31211.259;32242.743;33983.183;35804.564;37781.638;39576.015;40162.952;38893.396;40334.101;41654.711;42746.234;43893.571;45413.775;46697.287;47746.583;49630.073;51776.311;53368.843;55138.684;56988.965;58835.499;60741.699;62729.492
Emerging and Developing Asia;561.368;638.779;698.973;763.396;833.093;903.154;959.928;1031.803;1146.666;1243.36;1342.734;1448.055;1584.083;1737.876;1908.883;2089.749;2271.438;2414.433;2436.263;2596.592;2790.118;2985.575;3195.796;3484.415;3836.838;4275.323;4796.017;5417.068;5863.011;6288.805;6903.978;7522.468;8120.838;8747.581;9423.552;10069.001;10749.957;11563.049;12490.387;13348.667;14302.022;15364.303;16483.677;17678.994;18952.523
Emerging and Developing Europe;4346.507;4650.267;4933.824;5287.086;5629.31;5882.752;6194.906;6595.975;6883.237;7103.963;7234.974;6986.485;8699.661;8437.295;7826.041;7934.535;8001.279;8320.525;8328.943;8679.709;9530.524;10000.394;10656.728;11540.333;12769.15;14001.125;15498.408;17046.795;18127.684;17153.185;18075.877;19488.486;20399.69;21327.64;22070.981;22385.928;22969.518;24265.433;25572.468;26436.893;27602.069;28842.972;30120.37;31474.818;32879.621
Emerging market and developing economies;1578.164;1712.931;1790.48;1851.711;1948.84;2035.598;2114.599;2203.365;2325.738;2445.544;2559.169;2699.221;3199.725;3302.604;3398.259;3537.267;3709.669;3887.882;3917.294;4044.312;4308.527;4494.329;4686.646;5010.181;5465.524;5954.574;6529.905;7165.154;7604.315;7747.164;8300.833;8884.982;9383.515;9892.437;10397.943;10799.723;11248.323;11837.014;12510.164;13055.197;13749.593;14528.032;15342.752;16210.057;17121.158
European Union;9167.031;9985.142;10651.194;11260.875;11929.495;12581.086;13151.619;13840.228;14870.113;15920.918;16808.909;17468.614;17768.6;17953.323;18820.898;19501.077;20235.554;21154.939;22010.062;22951.028;24321.213;25383.964;26093.851;26862.753;28232.31;29639.943;31505.639;33269.092;34046.204;32737.2;33712.498;34950.317;35392.691;36031.133;37285.211;38464.575;39562.311;41331.662;43187.539;44539.255;46084.267;47741.67;49405.724;51113.488;52885.344
Latin America and the Caribbean;4664.475;5013.414;5181.006;5115.507;5395.363;5632.891;5867.073;6090.594;6247.136;6420.213;6504.247;6850.374;7102.471;7439.814;7783.157;7897.338;8118.187;8564.094;8738.904;8741.571;9127.674;9249.564;9286.086;9514.02;10230.837;10872.811;11667.017;12491.962;13073.318;12743.894;13508.558;14259.571;14783.027;15300.574;15610.826;15633.602;15504.995;15821.655;16224.256;16357.269;16859.51;17494.503;18178.593;18911.199;19664.714
Major advanced economies (G7);11008.503;12208.057;12873.461;13746.342;14875.289;15842.644;16566.964;17473.322;18826.787;20162.256;21314.215;22102.417;22909.311;23540.669;24607.808;25588.276;26609.636;27754.298;28696.209;29859.25;31471.37;32374.602;33091.739;34146.64;35875.527;37718.04;39650.6;41299.672;41791.794;40354.269;41768.298;43106.015;44334.07;45534.902;47044.615;48300.87;49265.918;51117.816;53263.598;54908.602;56717.471;58567.277;60387.366;62266.5;64227.239
Middle East and Central Asia;4845.768;5041.035;5032.806;5102.038;5060.064;5059.661;5045.523;5046.137;5167.805;5418.808;5788.108;6252.385;6032.04;6065.676;6145.869;6253.577;6521.789;6669.381;6853.846;6918.858;7349.898;7525.336;7509.416;7984.485;8679.392;9305.703;9974.99;10592.233;10918.534;10880.566;11302.092;11963.958;12308.405;12580.616;12874.187;13057.075;13558.061;13786.347;14105.289;14187.865;14620.486;15117.707;15624.172;16169.615;16719.809
Other advanced economies;6725.087;7562.619;8087.086;8620.762;9415.052;10034.041;10692.078;11534.311;12441.539;13380.472;14312.556;15127.36;15898.384;16775.241;17991.075;18738.037;19790.734;20876.786;21110.578;22417.424;24020.407;24903.77;26126.07;27178.916;29178.336;31134.301;33340.771;35685.557;36632.054;36267.812;38544.238;40340.545;41661.494;43109.409;44836.284;45929.633;47146.139;49105.703;51234.389;52606.22;54298.103;56276.805;58355.485;60507.309;62751.586
Sub-Saharan Africa;1201.89;1320.49;1368.609;1380.19;1438.864;1453.758;1481.044;1513.396;1581.982;1638.213;1716.914;1719.671;1696.816;1711.473;1727.366;1778.634;1849.232;1894.504;1923.385;1944.729;2000.697;2084.143;2184.665;2257.009;2408.145;2563.353;2724.791;2905.855;3050.534;3105.49;3272.976;3424.306;3542.574;3691.024;3848.573;3905.308;3893.859;3977.909;4097.845;4195.4;4318.996;4455.236;4603.913;4764.559;4934.001
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
©IMF, 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
