"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Senegal","SEN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","76744.5322814349","78816.7788223515","78525.9408530611","78966.9014295987","81367.3020678874","80518.051542081","80844.9184296536","78639.8563686357","80765.992972963","78326.6892100033","84229.5066692709","84050.8159504979","90274.1388423766","89041.9928781664","105222.983060621","122885.547831519","135395.652941195","139091.03204468","139265.175071182","159494.196341893","167547.825088309","190044.797675547","218518.718199939","219379.587544765","237963.832083492","259804.112276684","274730.068309064","278193.923948487","264454.5145495","270742.810519412","260787.144358008","257538.237081934","250592.449890874","246092.627992413","320150.36375553","352467.749010302","365573.267746644","375418.915605977","398897.085086596","415672.635903312","426739.788752629","446636.694342107","452677.013533219","472936.012085102","490264.005237705","516758.450364608","536060.360768842","576641.958900774","621946.271696959","611284.698026447","621772.102035354","634271.661006653","664089.488002091","663376.50271382","672003.602887397","701652.814977425","730077.654423476","773780.813077538","",
"Singapore","SGP","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1309.82750242954","1374.35385338346","1444.52062621415","1564.23398328691","1485.61033883579","1580.47591287297","1734.28453267163","1915.45307443366","2168.14115308151","2486.51162790698","2832.48975656785","3278.00653130768","3855.04553057053","4737.20930232558","5749.26002332048","6067.35613895518","6541.62124449483","7031.60882466778","7789.81135282121","8867.63163415146","10714.1629158908","11980.5277485505","12835.9102289619","14188.0770336818","15263.0405812707","14921.2505898302","14946.478215743","16398.5441775933","18748.4803809272","20889.2760280883","23138.905698867","25057.4227221416","26298.5893450889","29573.0670345387","32958.9406173882","35345.4640168012","37030.8529372022","39178.6120160019","36524.7059428658","36943.7063416662","41018.4545892176","38659.6510594943","39423.3407967049","41069.9747692855","46320.3896450494","49715.3849652184","53355.0387209423","59113.8602436168","56201.3110727041","56111.0584246085","63497.7580065286","66962.2091453035","68378.2038262289","70559.7831663506","72170.3142608293","75532.6917677717","76318.388067804","79697.6722182696","",
"Solomon Islands","SLB","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","155.485686372987","168.088526624022","165.940274414851","","264.722162058094","196.989536379332","217.453122125019","316.639117274542","294.657396159115","338.915470494418","403.96850969284","450.435808253656","587.715402181277","607.093453364382","683.498337379811","742.414591895105","813.052836651008","1225.69078333822","1270.30550108751","1316.17641784836","1666.30063828378","2193.48801887688","2512.75337754284","2453.18111852232","2711.43216119569","3361.38783402485","3858.82117269985","4380.27059918391","4923.93346788225","5455.39679919019","5555.77488439177","5808.3723502021","5810.15993504973","5366.33956118262","4986.74328127912","5297.51299217483","5590.13718498822","6125.79747078486","6632.89953924897","7218.82257146537","8011.11697163955","9342.34861054121","9329.96692366866","10407.8209136209","13208.0264781863","14187.8626949346","14639.9800891905","15023.0587450304","15555.7257924498","16345.3932891683","16816.8443901378","",
"Sierra Leone","SLE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","85.8281492832298","86.1767797067153","88.8010772687243","88.9774659420767","93.4917156837784","103.788712542868","106.739811163663","98.921923346083","105.864086748354","128.878365614575","134.46273185455","126.958906743769","132.952079374078","163.976046699787","189.530338162535","205.13027259646","216.138821452218","253.005997192803","313.44299298624","356.820428832392","343.342818964885","375.064182067218","455.125788598681","519.875159023163","737.808987078409","1148.82030766801","2016.13418538517","5569.727050652","8260.32544310308","13131.9964051971","22815.4887267563","53112.8213132825","78403.3641383297","101293.409164305","124899.261629355","153830.37270116","202473.408292176","193821.326665823","241481.967068521","272140.065703683","291460.437390468","457008.918862403","530693.387276245","625774.171663735","719329.300815579","842864.695295242","954663.226188009","1071166.6729339","1211615.77262491","1316593.29672628","1587871.00035301","1935603.312677","2440907.88062198","3079621.37733476","3205092.05069753","2958984.16686415","3125154.63700905","3654080.3672042","",
"El Salvador","SLV","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","274.470795027805","282.493585147874","288.500668351016","290.349341613035","293.726857534077","308.815772795852","315.024623084347","327.224903811073","364.376530161889","410.951638658188","454.275766873015","549.164759091204","679.368258027088","708.081193141123","769.472727531238","780.220660405038","738.331138016275","719.295493596743","731.570782884611","753.660447229739","771.827103126409","756.004468281157","783.19544794185","818.490203720037","843.089733149786","916.756778712691","986.048547897866","1076.48944111018","1220.36339057362","1384.93420583973","1590.04887620375","1690.13655857579","1784.59202602067","1892.58112456318","1937.13901373467","2008.46606446969","2079.68381780987","2131.9098200883","2217.83715577318","2287.17305681349","2437.89956511578","2641.78065205553","2796.38708139673","2943.69887833676","2867.98508002573","2992.54527363055","3275.50862648081","3437.59963840041","3515.94720144392","3595.7907332513","3669.87899205352","3768.83770478833","3889.30876895407","",
"San Marino","SMR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35536.4418288818","38471.5847606254","42109.5364629466","43620.9789189583","46718.536128521","47366.736602539","49764.8627781287","52379.962585741","53864.5690834473","56324.7112852029","60646.4956466624","61908.9980560772","55365.6869446343","51912.5683060109","46914.6775012697","43899.229178417","43494.4122836888","41277.5208990416","41665.6553398058","42592.5368189621","43383.2335329341","",
"Somalia","SOM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","467.715839237837","486.47947191567","505.812094537939","525.772221698157","546.294967955361","567.357246702474","584.763327349136","601.301835065565","618.024217616949","633.038355996165","655.585808666611","680.137937552805","837.491073150041","908.411809670714","811.411906368677","1153.204420254","1184.71568765271","1425.20947217134","1510.03889887665","1511.35043028479","2731.82199189008","3338.44484737933","4333.39328883362","5201.16560705734","9235.71720639746","12862.7304628168","17504.4996878345","23949.4711432952","39621.5349012148","76657.716328349","235054.547178603","","","","","","","","","","","","","","","","","","","","","","","9516828.08612534","9824191.01737755","10654996.613671","10891453.6761988","11049109.4584014","",
"Serbia","SRB","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7776.0293714773","14767.319777878","18794.2053848212","24235.1057018967","28470.7404818391","54962.9567345622","109395.539348456","138450.510783534","163110.107209444","194481.799056351","235375.02642536","277295.954473338","319046.317867762","373446.298628803","393407.31151634","420659.277541488","471041.825664813","497874.3525038","541084.865549658","548128.173656658","569873.085075182","603815.949456542","635909.300544179","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4941.210316114","3072.30609586127","3943.1035053487","3862.98777440339","3753.61803635306","11731.352094274","","",
"Sub-Saharan Africa","SSF","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4472225.49109602","5009519.7502916","6019367.5329577","6808327.20423244","8489959.40821178","10416965.3381703","12002629.0035009","16553587.7972357","17822343.7454995","20898886.5988465","22986055.6526846","26332529.4014402","29880301.1360902","33689716.3782376","35642817.8233011","39247513.8917513","41770837.8545175","",
"Suriname","SUR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","0.687321961885187","0.722363072960682","0.758337468334596","0.800882592328823","0.832205871881163","0.929193804570922","1.11598701972544","1.25844259888069","1.34182852282109","1.41557266224703","1.48085101798407","1.6155739178741","1.68020381122685","1.8431140455661","2.24514446766493","2.56718525095546","2.79773303372776","3.55359333929754","4.06964037216045","4.32171211598205","4.38285778866907","4.8936902222528","5.0270305907173","4.83712017519847","4.69999456019148","4.70024497267612","4.72845858087867","5.10876988119503","5.93268623959161","6.79112472840507","9.53194329917148","10.7919733343609","14.3555609171096","33.8992509981653","185.650185224592","688.903462512733","767.551929178999","812.733302043627","962.691741052084","1632.13084284255","2648.08103473825","3806.9431071294","5320.21927609079","6786.71272822588","8219.73745517898","9818.69781499401","14289.5280057584","15814.1081606027","18825.6190454005","20434.1370560813","22795.9163889961","27186.1927165536","30598.3685765728","31298.4535702437","31562.5410637894","29567.5405995575","35317.2101553098","40784.3777622373","",
"Slovak Republic","SVK","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1886.74666510165","2167.88518607492","2248.219892268","2637.76240046345","3165.70290915396","3671.35055414967","4085.24385389331","4535.44383909397","4946.47506843501","5290.49354894904","5864.33995457177","6378.78237182663","6933.31823172855","7705.46513233585","8581.37085185433","9383.38041921104","10473.1225481821","11731.7798349354","12732.6001680909","11886.0444236844","12534.2094895824","13083.027254082","13444.7435719386","13701.1802025089","14041.8375502824","14590.9191727351","14956.5631054589","15599.7894555702","",
"Slovenia","SVN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5287.6030217019","6100.6467775773","6962.50435558492","7739.76955323121","8678.75474333664","9503.61300702641","10615.527192956","11843.6351922508","12861.1915521766","13857.0517352925","14609.8383683067","15723.6954298937","17418.4668716757","18775.4858715807","17731.4076940915","17696.3449369637","17973.2696070766","17536.8504816594","17592.246376495","18242.1160244037","18820.4727721561","19572.5528584891","20943.823957553","",
"Sweden","SWE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","10259.0268902138","11108.0684521459","11980.3607475044","12894.4608680741","14272.5943262771","15558.93636975","16764.3618890194","18057.3504104192","19054.5557646962","20548.0049116022","24155.9401382678","25938.8108467742","28298.8893047536","31437.0118058403","35407.9907793609","41416.7721277564","46673.6344004575","50584.7116174678","56221.7756805278","62880.6239161925","71297.3566911669","77807.5897454757","85099.4449424601","95305.5716672031","106824.760535014","115930.336801197","126283.585757845","136225.357248157","148209.406697502","163109.117276371","178524.714590245","189734.97248292","188332.979302075","187431.274495872","198665.716861155","213387.902646659","218530.193084536","228266.656959899","239638.823930564","252640.080452714","268296.748833902","278568.024136799","287942.643539611","298881.173946324","311903.633845261","321981.152595051","341289.498766864","360408.815302688","367433.012818184","353659.589730188","375749.270163357","387444.224190946","387511.930931593","393103.126449487","406443.924419174","428764.491254682","441948.95035163","455256.560696096","",
"Eswatini","SWZ","GDP per capita (current LCU)","NY.GDP.PCAP.CN","71.7547698282232","85.9774571761882","89.722292115656","103.407890408321","121.3554562592","128.209712268801","136.845280084151","129.815826834439","135.02629459421","173.667167910551","179.705605872627","212.819310735818","238.866653960994","316.507077221561","358.117054028617","412.359967815807","444.474451158447","480.624156999044","521.884068440462","592.642958670457","699.584998972442","806.243923795543","913.119860083193","939.816502612711","1072.83198230526","1138.16064729784","1397.7661346448","1551.17926404741","1965.50466234246","2195.07579123843","3348.22579765096","3604.75608695799","4044.16754779622","4799.59449149103","5351.20655273983","6413.85357080409","7018.74024714697","7879.07629022057","8496.61162816311","9044.12559330317","11363.5760098279","12376.7426861287","13966.387277622","15288.213266237","16340.4207832863","18275.7511938532","19890.3382733281","21470.7722186793","23481.9531847955","25696.6397188049","27016.9794395445","28567.1523874972","31729.6831811357","34632.8467520701","36681.0027357024","38888.447859798","41809.6038412685","43238.1941468081","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44698.8725976985","46899.2248062016","50115.1487961717","50943.9953810624","50017.7561668533","50250.7629030118","49168.0403873892","48012.2094623333","","",
"Seychelles","SYC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1371.70263788969","1287.04329781529","1366.87707188593","1467.59341243138","1582.40145071456","1564.21052631579","1607.835889854","1608.86377752399","1746.39183322251","1745.44065692734","1910.44776119403","2203.12642837554","2919.91647182709","3529.49448077058","4245.99133541606","4859.00290089725","6042.4930583102","7982.39083287476","9570.39420756235","12856.1401269821","14889.1101942745","15276.0209260561","15046.6520733392","15433.2789305977","16504.1642845002","18467.5985531237","19555.3829281667","20378.3631877838","22223.9997091121","24881.8077985166","28300.746687384","28110.8476838115","31389.2853609937","33986.1320637205","33143.3191833434","32137.735047275","32717.8507400186","36596.4381329298","40601.9328818203","41391.6179579654","43304.0391465654","44886.8254476491","45655.315743583","46040.758144985","55971.6229160352","61008.809046803","66315.8829787234","81450.7308927122","105191.131146787","132110.701276089","130388.771304445","150913.18717764","164426.720618714","178040.067387533","187383.691297385","196318.001418795","200830.784408127","213310.33036626","",
"Syrian Arab Republic","SYR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","671.383785589717","716.656402428177","840.540182983135","910.83049334551","983.949517877306","945.443620737755","908.838038149219","960.682912043981","1005.41439656596","1117.92580869216","1070.77477336183","1219.47584614914","1357.03090568269","1401.1381457209","2175.56165393207","2733.2513813555","3172.04271333382","3351.21896512303","3885.24306242801","4518.36341208645","5740.82402040405","7108.83486614018","7172.70800785007","7374.15664010121","7319.69919700178","7815.55982026611","9081.29413740409","11241.4108730578","15875.5765964725","17291.7491691531","21559.0802986718","24312.0308751649","28181.3607783676","30503.5318423903","36280.4296035964","39801.702165391","46820.9833411565","49123.4516509223","50662.3099676264","51141.8141204484","56255.3501196282","60567.8485926348","62115.0017196378","61679.3909435549","71147.0632468633","82343.2649100875","90138.8883528645","102778.278357154","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","25616.0474454731","26765.1383581317","28074.2195990281","28612.3873310024","29604.5454111421","30871.7617952527","31531.1446042163","32216.5316519599","32117.2158731102","34359.2342567039","35599.0266907348","37087.726708768","38673.6387982186","36915.9030328342","39271.7135990591","45327.2361585813","49599.8234756953","54019.6662943886","57975.8267800985","48326.9805615199","48371.0675122262","51688.2613796854","58147.9741355451","65686.3153833825","81066.7692023853","91155.2132313732","70531.1468268394","64653.6023366488","79076.3176626634","79291.0909615425","79464.8779835145","86105.1413469189","78453.7197226248","63203.6401990786","96727.5122476183","103093.458003332","113551.471716999","120320.004668201","132660.188731964","117497.542728374","118204.568322502","144639.963837058","153898.815500069","170054.230631845","240198.730324881","348256.666900765","372394.365278181","384220.469717628","416356.04086489","379853.05675512","444050.368202711","466787.104727769","496982.947446052","487128.537370859","507269.055652858","462117.863182419","414044.780908107","385637.739182982","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP per capita (current LCU)","NY.GDP.PCAP.CN","18791.3734338155","19405.0117494175","20089.8532635149","21510.4736959511","24487.5012108373","26863.6211467667","29931.8734361163","30720.4437002073","30784.5645448098","34202.9819544579","33183.2648395999","36098.8890322474","37640.4639296809","39334.0906811615","57242.9514364204","54886.1070523878","60053.8447648669","75836.8065796171","72191.8249355998","71778.6801425433","88244.8390735358","92993.0182689501","92622.2586040934","96423.3448591948","99928.7631793396","105287.626137644","109214.568670816","108057.38658868","114655.359404209","117080.439743889","117076.978193475","116431.811998699","112780.144750231","85925.3462670661","131028.950928058","152918.273786015","170444.071012073","192939.008051734","200139.559262692","201089.831887741","213173.997010684","212398.836410871","225452.787332771","227578.69429486","215332.712511369","211661.846669909","210443.948671004","212495.279192515","240572.716136659","251046.525440757","260932.265838653","273216.642148063","288293.197649618","303064.001040473","312485.760311195","333267.222180126","347533.792053875","355166.027289606","",
"Thailand","THA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","2134.43907264161","2263.73445996918","2375.77863290556","2460.92378623568","2619.50821292294","2868.69523029969","3348.91821964229","3472.03055529043","3635.57230480517","3887.11760613646","3996.21383138412","4040.57167240552","4354.61637467867","5529.6946274024","6766.9206483563","7164.29231032116","7986.29256967568","9084.56224230857","10747.7561098636","12042.0643257402","13980.7423851474","15730.1466730708","17081.6052124359","18351.4397633501","19332.9504930355","20301.1183888756","21386.2749869722","24088.3404238712","28405.3485306234","33282.3465054444","38590.2456701478","43777.5949034972","48945.6758337503","55914.4195094959","62631.3354192732","70893.9670499072","77115.4029281278","77391.1874219011","76327.3763227511","76874.9551311946","80527.0388025697","84116.0460575228","90046.7159698872","97859.2935829307","106985.112557137","116382.946885976","127622.66148948","137113.417557946","145868.527160859","144413.671944894","160814.502170608","167434.802805799","182143.473630873","189530.101118874","193378.03601725","200225.568618769","211047.536726052","223833.120987426","",
"Tajikistan","TJK","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","0.0131561868566388","0.0126512523353081","0.0127994688633308","0.0137569459579973","0.0133985707802803","0.0137970766095454","0.0250337270220197","0.117572746092296","1.25131522167764","3.55644321874309","12.1081504158404","52.7391897482537","87.3568192411483","170.251180274777","219.955040862577","287.4261707907","405.191931564494","523.505479793687","723.991037083406","918.716829431831","1051.41741326747","1333.50817656366","1790.22801485099","2422.37467659535","2760.47098156666","3233.22380172817","3847.40227962081","4523.17943250471","4955.42265660643","5453.37685173947","5662.72971021978","6236.90962891492","6848.74463407583","",
"Turkmenistan","TKM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000733714688880026","0.000772776735642238","0.000780843238190373","0.000814339763179139","0.00155706306237357","0.0410272926371651","0.498655002793715","4.13112782948843","30.8947108255067","361.529189166999","510.204784536065","634.193856680345","898.092577648847","1156.52092465874","1579.94601321625","1962.68895328028","2551.90312347701","3139.00716035513","3756.54018883865","4625.47075375693","5543.99188359588","10022.7685208485","11503.9087850318","12651.7285506201","16102.4386840433","19024.4994199709","20817.5984951951","22692.7425995305","22514.3945933397","22362.7401394144","23053.190519401","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","504.355747487113","580.035875504604","552.810326631126","565.539750138419","1081.97267376878","1767.00270048048","2534.66218967577","2705.23290261819","4073.23927985085","2929.98028426193","3603.94055106792","5021.46222392298","5766.96981223417","4770.31593274376","3335.54856721641","2501.57738620458","1987.11880385064","2279.25320357878","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","281.069180966179","275.380375109239","340.959078575779","397.503393021321","432.926327193933","502.89763136108","579.574759504778","653.206093017794","720.444899439077","780.151744421474","915.330005428246","1083.65818683945","1235.77089337176","1318.52704743997","1409.84314593012","1546.51981545511","1798.03425886104","1933.50506827511","2003.99397766718","2669.46667640583","2679.30596611016","2806.97112141871","2771.34143189455","2898.24471096927","3189.80233833038","3381.80298117901","3597.28934905842","4016.0731569608","4456.23866358015","4673.00858514431","5029.40390534536","5810.78877754723","5872.54901960784","6449.20149507305","6405.15810200378","6843.86913392934","7410.80734769596","7628.32178826309","7418.73006228163","7605.26365544233","7954.75912902862","8303.61643733313","8718.75578596556","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1082.28877791908","1158.82291762966","1206.44449065536","1302.64315699963","1351.08222855719","1383.90670055468","1348.72915948747","1430.37814731253","1629.47079234069","1661.67651900948","1737.53928411732","1851.80161151693","2148.66512308243","2609.62830961376","4205.09230702881","5239.89372114406","5938.13932129423","7244.74182047605","8110.68260039692","10330.8821906431","13789.6339103738","15220.0885941394","17434.2389999741","16363.7417491894","16108.9214714955","15433.0582239045","14577.0748050549","14450.5696312143","14345.6721883188","15138.955722695","17627.4654227023","18341.7120156239","18681.4891792803","20079.3631022648","23443.3960000576","25256.6332616468","27485.3698929721","28453.4988315811","30149.4920565019","33910.4583819256","40513.6815606506","43231.7389459124","44051.00181009","55425.3254541093","64819.9800857784","77630.7711880481","88977.9495589129","104602.981837068","133260.552908227","91767.2126136297","106368.496348167","122122.614227877","122798.578997427","127005.417400953","128702.473914594","114422.039097355","108973.729671595","109328.731854287","",
"Tunisia","TUN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","114.468909799687","117.823975508136","120.313397403384","131.697233903746","136.803852325373","149.316348104704","170.35620337654","201.889611110491","212.992486154933","280.055381413066","308.077380602766","334.325182002271","370.565980829098","410.228986024733","470.894467425126","555.968459997987","635.902939393347","713.458245451674","817.861975096052","899.614629245669","958.538494779207","953.479713588564","1044.59629128211","1100.25346000024","1191.15401794475","1313.73335210379","1428.99163237774","1593.10026182042","1669.11632794863","1765.60380751795","1870.95092975348","2059.87724552095","2444.90924699429","2613.58749688796","2833.87454598426","3034.61204056377","3244.17228770836","3335.39260563773","3558.7973775408","3877.03602888556","4144.62505352645","4487.74908455517","4841.36519724489","5310.46561771427","5576.7083951334","5926.21324330017","5992.88182549833","6462.43644060791","6822.25287660204","7256.46694139973","7508.47484237818","7875.33516766451","8381.81022460124","",
"Turkey","TUR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","0.00247885772779893","0.00256511438047532","0.00278502213017429","0.00315596900405","0.00332625407714106","0.0034707687817424","0.00400725442316865","0.00434140554574839","0.00473592597065133","0.00514456446372717","0.00563420391293598","0.0067888058219007","0.00790166513038362","0.00971384247638082","0.0129214721377434","0.0164115522357226","0.0204829563614248","0.0256955733068459","0.0376285072752848","0.0646160064554137","0.118942363935937","0.175623221261964","0.227965640766241","0.295406609700055","0.457186099585558","0.714283053916174","1.01896747775501","1.46224297750814","2.48252266543799","4.28974297441621","7.28946244813243","11.4899853905499","19.6123778282521","34.9821121218693","67.2020747225025","132.722455506351","248.591597410897","477.632757921782","1172.2400231275","1720.47841642777","2698.71400151179","3823.38938034045","5516.45920684038","7081.92953333714","8611.27400660714","9921.4905361301","11477.4421074698","12650.7959412955","14122.4098251403","14006.2155181616","16038.4832677916","18995.8773021813","21049.6821725591","23878.8320998181","26540.9494000231","29878.6638380839","32806.5200777549","38473.419165665","",
"Tuvalu","TUV","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1255.6925469288","1328.06804374241","1456.36183993852","1546.85452162516","1620.34820457019","1611.48429035753","1702.97104580812","1844.69117171499","2182.20502901354","2270.05885500268","2516.16772823779","2682.31707317073","2951.64504411002","2878.10996211733","2959.69274307661","2852.12925102224","3000.39459406136","3153.76354583618","3492.45647969052","3328.1294895125","3294.46396353623","3531.34333903296","3392.388018128","3591.08500258027","3792.64556035512","4294.47242985399","4430.39389954362","4598.67651062995","",
"Tanzania","TZA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21781.8886410997","26430.0524647489","33558.353001783","42459.5755289335","51768.8731920756","63059.9353268165","81355.3070722979","103724.383588533","125815.965512731","152988.564220628","258625.639788691","292644.205624313","322396.3640126","348876.912153605","389701.916612925","438068.550071928","488905.192528198","542598.042024656","591546.284013456","667908.69634784","795997.531086241","885230.760796152","998080.147953756","1168489.53373812","1307597.45654241","1484338.02257178","1628810.55526719","1803714.92822597","2008631.63476764","2136238.94519053","",
"Uganda","UGA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","5.94486266932657","6.01164639278238","5.91640477148754","6.57642296174027","7.25465576790059","7.88330905828146","7.97079289251271","8.05181316716772","8.35125302606132","9.10962799387482","9.52460199295706","10.4141815577735","10.6623896968277","11.8520783403268","13.9760745400768","19.6136618446208","21.9689110240701","43.5189423781132","47.1015010864077","70.2555247983667","99.1757466807548","206.848938017939","326.870185326013","489.324164044524","591.968031256195","1220.53637070222","2809.95658655262","7925.58161108365","24014.4569791188","53123.6625234698","78889.5198535092","101438.723383545","147188.571620192","200793.912994486","221034.302720253","261186.374441121","288748.935365797","303370.343572382","335682.903028225","351080.726825232","389542.438673481","414259.116881296","421519.810235987","467364.558205464","557239.701733533","562312.932117991","616209.698077153","692586.667355116","773671.266065932","1069968.70105314","1207602.67448752","1335785.96726963","1629233.88020524","1697309.38745998","1783932.22155664","1906015.23391158","2002777.63404352","2139802.64444045","",
"Ukraine","UKR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","0.0105386568205712","0.0109670465861751","0.0115717492307718","0.012562217993828","0.0136266393654701","0.0145900882840508","0.0151579659274646","0.0157378110810137","0.0168096309502665","0.01727371566622","0.017781337417859","0.0187819446005641","0.0195979359681061","0.0203929651700471","0.0206828945045549","0.0211531945166117","0.0217438919973716","0.0228842489679263","0.0239696226564354","0.0249241439098396","0.0251978710450341","0.0255592304831986","0.0265728267014992","0.0276003959550475","0.0296274119714909","0.032207276651507","0.0575840949129883","0.965047810110882","28.4161067214318","231.846091067396","1058.31853088133","1596.62141995322","1845.37313586237","2045.97017198828","2625.99567776282","3458.40502841964","4190.11514389829","4680.04771536746","5586.0180139481","7265.84561953654","9362.4794741127","11618.895971702","15481.3386985628","20474.877967582","19812.9992856104","23530.1837556436","28442.3960915501","30808.6714495332","32209.5160212444","36904.141764145","46412.618538029","55899.3965668756","70210.3516653798","",
"Upper middle income","UMC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
