country;1800;1801;1802;1803;1804;1805;1806;1807;1808;1809;1810;1811;1812;1813;1814;1815;1816;1817;1818;1819;1820;1821;1822;1823;1824;1825;1826;1827;1828;1829;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011
Eritrea;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.332724783;3.304316523;6.847293169;-17.26694568;-13.42848455;-3.37704178;-30.09673621;-44.28499213;-25.65955943;-27.29004924;-22.90436399;-14.02229754;-13.50653525;-19.06930403;-10.84710493;-12.47988403;-17.41561805;-11.52676739;-12.79738367;-13.23627223
Estonia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.71389984;-1.337414067;2.42864913;0.142624479;-3.802870675;-0.633012075;0.541943595;1.166407555;2.580194646;1.79092725;1.766384853;3.358563969;2.963223845;-2.163818207;-1.821072817;0.559421411;1.837990686
Eswatini;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.19303829;-0.063375225;0.386586179;1.337137144;0.356107582;-0.743230816;2.061669308;4.09157482;6.499116143;6.513653853;4.606157523;-1.016254061;-2.770027356;-3.210121276;0.36552638;-0.096343294;1.988735125;1.948698624;-0.094005749;-0.747261056;-1.687278002;-3.018036808;-1.232875889;-3.612268212;-0.800447843;11.01541559;-0.279949703;0.356544902;-5.239403785;-10.76066838;-4.3474429
Ethiopia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.98584272;-1.515999695;-2.675940321;-6.588805102;-2.502261835;-3.258961924;-2.663971061;-2.470354908;-2.301580766;-3.215618891;-5.830800687;-4.948868864;-3.797012205;-2.662662342;-2.942585856;-0.9926462;-2.17864568;-0.11519327;-2.024094942;-6.845089039;-7.260969361;-2.202261213;-4.298884871;-3.975314916;-1.428511897;-3.206501054;-3.016877363;-2.893015142;-2.447243044;-0.554816387;-0.91658285;-1.233969841
Fiji;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.519093706;-0.465750264;1.383244635;2.431489593;-2.215537759;-3.272649666;7.887579101;1.965354419;-0.479384128;-3.738459128;-2.775735179;-3.189780287;-0.465389669;-0.731411022;-0.780601322;1.249329283;3.582575926;-0.64946068;1.503160471;2.584201264
Finland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-10.6259;-6.20513;-0.981752;-1.24162;1.97119;-1.27421;1.08209;-1.74793;-1.67965;1.30751;-0.757143;-0.000377;-1.03958;-1.20047;-0.662791;0.057143;-1.72184;-2.22436;-2.61254;-2.6493;-0.603117;-9.12888;-35.5089;-34.2561;-14.8298;-11.9407;-19.2484;-4.7911;NA;NA;2.7561;0.135135;0.530164;1.66667;-0.588957;0.597345;0.376238;-0.513514;-0.672131;0.583333;-1.21831;0.30625;-0.12963;-2.66848;-2.0203;-2.09346;-0.817427;-1.08271;-0.447552;0.4377;-1.05014;1.55854;1.61488;0.673956;0.31058;1.84174;0.217536;5.65546;8.39486;7.14572;4.73619;4.44359;4.81102;6.29157;4.34043;3.03352;4.92967;5.22238;5.57736;3.27921;6.85517;8.28558;6.7793;0.914137;-2.94568;-3.8885;-2.59264;-2.22248;0.649646;2.76402;5.02611;4.56586;9.62896;7.61085;6.05656;4.17986;3.85969;4.19491;5.45169;6.64961;5.59598;-1.45094;-1.38028;-1.00228
France;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.15601;4.00845;3.22083;3.11273;3.25381;3.16335;3.2744;3.77824;3.9947;3.63888;3.72995;3.61051;3.39397;3.1331;3.2526;3.26511;3.09827;2.95529;3.08464;2.92284;2.88971;2.4436;2.37139;2.69098;2.97542;2.70059;2.3754;2.3954;2.10577;1.98249;1.91377;2.15795;1.91045;1.72076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.80645;5.07691;4.78253;5.41204;5.66934;2.77019;2.05181;1.82536;-0.583721;0.980128;0.342119;-1.9021;-3.83656;-5.5562;NA;NA;NA;NA;NA;NA;NA;-6.96542;-6.50525;-8.24852;-6.48127;-4.62745;-3.48;-5.92517;-3.83007;0.382716;0.040462;-1.47668;-0.796296;1.27309;1.7603;-0.860269;-0.339938;-0.455125;-1.31062;0.534521;0.699379;0.130019;0.089911;-1.68927;0.3602;0.718135;0.438188;2.51494;2.51022;3.65111;0.612776;1.8214;1.82208;-0.701893;0.770097;0.941493;-0.699208;-1.16969;-0.376896;-0.480858;-0.562578;-0.755309;0.336314;-0.332779;0.543365;0.177344;-0.201007;-1.63693;-3.22353;-2.15108;-2.02695;-0.455076;0.138515;0.680719;1.18207;1.35579;1.36391;-0.332938;-1.26998;-0.84871;-0.264428;0.219443;-0.046107;-0.414754;-5.13606;-4.64041;-2.72188
Gabon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.461892735;3.805337504;1.122700076;1.265212891;4.99922009;11.14087609;8.493117873;7.636975467;-6.236177429;7.871922325;17.42362497;12.89482022;8.265856101;12.11904713;11.4298212;11.43782128;11.56373312;9.986557056;12.46200986;8.25380057;4.009453922;4.043213764
Gambia, The;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.032123013;-1.088264183;0.118726034;0.778189466;0.940933426;0.472631008;-0.127306633;4.541904156;1.936658218;0.436891238;-2.527088105;-1.074399343
Georgia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.840119105;1.037230347;1.77620436;1.405627302;5.126903004;3.238293744;4.127215291;1.405800617;-1.344178167;-5.591464065;-3.786753154;0.317039281
Germany;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.823913;1.25745;1.60785;1.95289;1.76124;1.85538;1.88988;2.61369;2.31779;2.80181;1.94694;3.15404;1.67046;2.36981;2.41938;2.37781;2.41985;2.06174;2.09783;2.0017;1.7818;2.50649;1.72892;2.43666;1.97426;2.70413;2.23962;1.33659;1.47035;1.65497;1.56859;1.89271;1.25134;1.55341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.376117;-1.1605;-0.309572;-1.28567;-0.606232;-1.1774;-0.607858;-0.609862;0.489747;0.245341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.001783;1.373106;0.27427;0.12364;0.353995;-1.063585;0.915056;2.309605;2.131448;1.176891;0.110534;0.731298;1.258886;2.45226;2.48962;3.2907;2.90689;4.12834;3.02877;1.08404;1.47693;1.13804;0.681725;2.27107;-0.414058;-4.34086;-1.85569;-0.924451;-1.02408;-0.917647;-0.909209;-1.50212;-0.66843;0.061912;0.956284;1.81304;1.6076;0.892361;0.697315;2.78439;0.750647;-0.169425;0.67156;0.200365;0.882617;-5.98323;0.1408;0.639444;1.03893;1.55684;4.337;0.015224;-0.882656;-1.13388;-0.884911;-0.49002;1.20576;3.04921;2.70636;-0.517161;-1.78133;0.948006
Ghana;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.82863;-5.35931;-3.14216;-2.74456;-0.640699;-1.46981;-2.1511;-1.84636;-1.51365;0.900284;-1.23132;-1.68311;-1.18562;-3.21365;-4.6333;-3.73347;-0.43735;-2.71348;-6.03305;-9.07009;-1.97546;-2.52829;-0.99954;-1.19909;-0.934543;-0.72202;-1.19975;-0.566076;-2.51571;-1.30926;-5.82216;-6.474;-5.46737;-5.17973;-6.3089;-5.7791;-3.82585;-5.13552;-1.6082;-0.842262;-1.43353;0.871002;-0.373037;-0.595713;-2.60464;-3.68497;-6.22436;-3.00129;-4.25877;-1.43061
Greece;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-9.71356;-9.43756;3.99049;3.31278;-1.52018;-6.32434;-5.86498;1.29145;3.66885;-8.42991;-5.8041;-0.129863;3.73681;6.05113;7.29288;4.04637;4.93486;-4.838;-29.9205;5.71835;6.30442;5.36222;4.39179;4.86525;5.52193;6.05759;5.86784;3.1557;3.12979;1.54306;2.78802;-1.02233;-3.89099;-6.42369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.86554;4.34804;-14.6682;2.11139;1.06564;1.1275;2.99939;6.31604;6.12909;6.04271;5.48809;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.61887;-10.2725;-12.660455;-11.3764;-7.10158;-2.92881;-2.74277;-3.45763;-0.200296;-2.37535;-2.1336;-2.54514;-2.9427;-2.28571;-1.88546;-1.58917;-2.12409;-1.91641;-1.57671;-1.96475;-2.69547;-5.91484;-2.39115;-2.43544;-3.28752;-2.84314;-3.27748;-4.09647;-3.7056;-3.95809;-3.95462;-0.428872;-0.380582;-4.90981;-3.58495;-3.42321;-3.84091;-5.87596;-4.48632;-2.64083;-3.79544;-5.51712;-5.13998;-1.2605;-0.656483;-0.684742;4.20007;2.18836;3.89012;3.43011;4.36827;4.34366;3.67659;2.03655;0.752611;-0.740934;-2.59501;-0.969181;-1.3471;-2.0052;-4.78662;-10.6419;-4.95253;-2.19378
Guinea;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.517976418;-1.348523378;-1.705911092;-2.503096874;-2.400080523;-1.898498255;-1.705857509;-1.332145851;0.744289422;-1.473848199;-1.533964406;-2.635293754;-2.762748981;-4.238679818;-2.596885065;1.427174251;0.415987467;2.691399163;1.321248319;-5.048022428;-11.96444935;0.713932716
Guinea-Bissau;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.699935083;-0.714258686;-4.026820578;-4.780395468;-5.734853167;-5.493310618;-4.535526498;-9.88459;-0.461127844;2.84669602;-1.923497161;-2.007660806
Haiti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.52;0.65;0.12;1.28;0.26;0.16;NA;-0.04;0.8;0.36;-0.9;0.09;0.21;0.16;NA;0.16;0.45;0.13;NA;NA;NA;0.675572;0.696841;1.2313;0.395237;-0.00652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.849806;-1.26254;-2.2346;-2.60143;-0.677116;-2.36914;-1.16024;1.30604;-2.10789;-3.56653;2.68484;-3.27139
Honduras;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.92052;-2.83203;-0.327869;-1.68696;-0.838926;-0.951378;-1.06383;-0.909091;-0.744382;-0.36129;-0.036585;-1.29103;0.560472;-0.081818;-0.367893;-0.007698;-1.75816;-2.76625;-2.85622;-1.61412;0.050339;0.433191;-1.10426;-0.305276;-1.99787;-0.137603;-1.04006;-2.03264;-2.00773;-5.64743;-8.54906;-8.76457;-8.0157;-5.3241;-2.62382;-2.0479;2.679;1.32289;7.09993;7.38302;5.63335;0.49587;2.38301;0.869732;0.832629;4.74407;2.89582;2.57893;-2.69162;-3.3145;-4.97537;-0.660224;0.093779;-0.712549;-0.756706;-0.983423;-3.96123;-2.01374;-3.06885
