"country_text_id","year","water_ugdp_cap_oecd_num_env","waste_ugdp_cap_oecd_num_env","GHG_ugdp_oecd_num_env","CO2_ugdp_oecd_num_env","CH4_ugdp_oecd_num_env","N2O_ugdp_oecd_num_env","SOX_ugdp_oecd_num_env","NOX_ugdp_oecd_num_env","CO_ugdp_oecd_num_env","NMVOC_ugdp_oecd_num_env","GEP_env"
"COL",1992,-0.208923023688061,1.89526934642213,-0.491361154957275,0.210339575759392,-1.34506923769779,-1.8133554332749,-1.13118097244302,-0.574993135032273,-1.38533900736773,-1.7541217109503,-0.805724866147637
"COL",1995,-0.0232310133070904,1.92364799388227,-0.160313294623711,0.490464960376603,-1.10313566784005,-1.48109772769861,-0.759888106251038,-0.489142350468619,-1.12507347346942,-1.54381398816562,-0.554745643745509
"COL",1996,-0.0704313879994079,2.04984596542141,-0.142948988220419,0.553354018897582,-1.11173875015986,-1.53288800686132,-0.848428860915731,-0.33166523946321,-1.18716719775057,-1.60247574958998,-0.515683781700697
"COL",2005,-0.313676636735056,2.31724094286635,0.349418898646492,1.16307643823023,-0.874354651527602,-1.12824884392181,-0.422241662722653,-0.0483539018110244,-0.601283543280007,-1.186170121313,-0.0937855490410424
"COL",2006,-0.46859937327324,2.31724094286635,0.400948388942763,1.11667585620705,-0.783904309657741,-1.00148675586261,-0.445325370956259,0.210592398949059,-0.648109714837328,-1.0594307071138,0.0139390707562708
"COL",2007,-0.645033737444714,2.15416921877422,0.549970471698947,1.31806843093508,-0.700399305328969,-0.918197530646909,-0.319978008563599,0.0960329111765943,-0.686239659574653,-1.03822147821454,0.0272300731794942
"COL",2008,-0.893031338051058,1.71903005743535,0.66746688102694,1.50390804146499,-0.664543130238162,-0.815200560609912,-0.313647666794012,0.369248866672164,-0.546597757222011,-0.852475953199683,0.186583699794545
"COL",2009,-0.47681634230061,2.25411644451136,0.606959863169232,1.35808324048079,-0.679129928013668,-0.778546662781717,-0.197942189950448,0.430110805539801,-0.23959283036304,-0.764471988803282,0.273394279724839
"COL",2010,-0.526501244347438,2.11465436682327,0.689803467508474,1.52488899530334,-0.641427762443671,-0.790607945755484,-0.16784262759444,0.390025697287536,-0.358733561412948,-0.630166213891806,0.268957782040869
"COL",2011,-0.450831449816653,2.30100526352287,0.914688674430494,1.86617039877802,-0.542997147759948,-0.570180245568519,0.0219604984912635,0.467060958544778,-0.385830919285272,-0.779728008664264,0.404641768144456
"COL",2012,-0.812174585635942,2.15138457777953,0.940599555834658,1.85516334996739,-0.479237462091093,-0.581545238004519,-0.160757281243153,0.720613923606015,-0.348954438948685,-0.610844725458192,0.468648117696735
"COL",2013,-0.71445712505422,2.199631580914,0.952927551120711,1.72014354567877,-0.420190341601947,-0.440332157039141,0.0804640617333898,0.483501147376758,-0.0673040723947848,-0.624209973119112,0.471617484461095
"COL",2014,-0.607281432906821,2.05362252529166,1.03820563425392,1.84797533055635,-0.363334024246495,-0.382665052579319,0.0847358884929834,0.714626599481735,-0.0182914394754859,-0.692606833776936,0.599461760464463
"COL",2015,-0.852791436603363,1.9023710025064,1.01293220477819,1.96184312513128,-0.308779967870815,-0.344427514974884,0.0609582023018701,0.692811116821886,-0.0395797563173995,-0.356648999225709,0.570921302345974
"CRI",2005,1.1014547851232,0.94138533195741,0.850506341002916,1.30831668158798,2.23380244763403,1.90070496960128,0.886329775654586,1.26452494015927,0.826685228269043,0.892064930337061,1.13206631175991
"CRI",2008,1.78763277589509,0.905864139000948,1.27190868297564,1.68110371108274,3.11347989334682,2.74120922818513,1.10356254044719,1.65539839239649,1.16304999106985,1.40602326722428,1.51178227701943
"CRI",2009,1.65151219644787,0.91485748753591,1.16185758890087,1.52104691577801,3.21812009859515,2.9838616283485,1.26363121321879,1.49639329019188,1.24942393688036,1.34800568435826,1.46810548190643
"CRI",2010,1.19146595028877,1.01374975777001,1.20260577537314,1.7662653281261,3.60552045256865,3.29251293490058,1.35858570206223,1.76433859344676,1.42354818276802,1.69351398198306,1.63045438438051
"CRI",2011,0.976264927267001,0.776642300648956,1.40050444822844,1.88084526184611,3.47958807823887,3.23760309590745,1.42710745302015,1.82723160361739,1.47004553483297,1.6041795346853,1.72578754996961
"CRI",2012,0.814505830915112,0.743158677333843,1.34326431456251,2.06696860104449,3.60552045256865,3.29251293490058,1.31709188258545,1.79451309079036,1.73604952123557,1.69733132693502,1.6993151642644
"CRI",2013,0.7351862487865,0.684720764348524,1.4245230730076,2.01993566042293,3.48830983830595,3.46529227835224,1.42048549543404,1.91571391508091,1.70249004277032,2.03439088000187,1.79227244101902
"CRI",2014,0.487275811454358,0.656844643548033,1.43776971955665,1.94116892108177,3.99767055293248,3.60182812696462,1.50552228638857,1.99137935391421,1.52838430285915,1.56400693521946,1.82403793583402
"CRI",2015,0.245735367222117,0.543918215342578,1.70797626599467,2.32210703882368,4.14555305631619,3.8503458024764,1.6013573917875,2.0511371755585,1.64013358866892,1.94133318070612,1.95065417671848
"CRI",2016,0.189312058212294,1.72188159080728,1.48297707075145,1.97743857341839,4.00977181771051,3.77369383336326,1.5284675839114,1.93772519461142,1.52134894524235,1.93098232860302,1.81248882849748
"CZE",1993,0.71311993484816,1.36887094631278,-2.20335898226945,-2.47286455101413,-1.14862642598058,-1.16055061736483,-1.82859762080884,-1.61226179210604,-1.47348862392078,-1.54390855490982,-1.84372788805213
"CZE",1994,0.795964641651311,1.81540009384033,-2.12350199879932,-2.11186768199386,-1.08353615140414,-0.798618792370371,-1.53762948163766,-1.36201969476288,-1.45442907540633,-1.4716471769898,-1.63770795885238
"CZE",1995,0.823707779063036,1.25995963859997,-1.89634236235949,-2.13907818137596,-1.02722907719628,-0.747146522406825,-1.88466036899006,-1.21864847091601,-1.30081187905754,-1.23702863065958,-1.59314198629797
"CZE",1996,0.896837038648139,1.19058860431631,-1.80065914974647,-2.05393548615907,-0.942946395413985,-0.623918260350076,-1.71090616912752,-1.05096936224658,-1.27501227116655,-1.15147918252321,-1.44842253307405
"CZE",1997,0.929560023841098,1.12212537419415,-1.712051800909,-1.95682155765163,-0.902693701773337,-0.594863526613379,-1.48005379329001,-0.910580627717618,-1.15516068499098,-1.058172516385,-1.29090800150653
"CZE",1998,1.0261237732388,1.33834999671407,-1.60720199350845,-1.8448822198581,-0.846794500992933,-0.559057285043672,-1.09685725769802,-0.817774422251733,-0.969586106818813,-0.925814550238744,-1.10012819735523
"CZE",1999,1.16901583436773,1.04785606549224,-1.40598518845859,-1.62560323053778,-0.762350769289094,-0.485884276154175,-0.63951674269665,-0.662029071806635,-0.813235457325659,-0.806081943320391,-0.842385647043407
"CZE",2000,1.19512179042829,0.984716544102256,-1.4156328437361,-1.67280285690897,-0.629453844252831,-0.431771692599963,-0.598463405991985,-0.579460801034435,-0.699304976611704,-0.698969650202432,-0.784315005846662
"CZE",2001,1.23183303580354,1.50879474931205,-1.30739759614838,-1.56269063261816,-0.554658333484104,-0.369145481958816,-0.551037843509135,-0.530643487202623,-0.631231886708242,-0.594229021869892,-0.715497074839793
"CZE",2002,1.19457831892991,1.46264406489934,-1.19141275097388,-1.44291978173773,-0.487146766257042,-0.279013509079341,-0.513123829893726,-0.458984603616535,-0.558611150943839,-0.542253342443342,-0.638307477576073
"CZE",2003,1.09179010377492,1.45141626243001,-1.12706880996522,-1.3883432513144,-0.428342559397678,-0.131761517977638,-0.461234394200257,-0.396381745084009,-0.518767200671297,-0.453365508639767,-0.57913285808407
"CZE",2004,1.1349213844531,1.46619812235874,-0.989350938757447,-1.24602984629513,-0.314683736056257,-0.137151644132016,-0.400981857884543,-0.301166061213708,-0.431657070785341,-0.31376858376302,-0.477575571621533
"CZE",2005,1.17542745684499,1.37149074896762,-0.776641835914679,-1.01683060819169,-0.240615564157703,0.00912906011468566,-0.317638662142284,-0.157059613029236,-0.252495994381913,-0.147249133610573,-0.319412992444793
"CZE",2006,1.18456543139965,1.30581608186039,-0.606290948984408,-0.838903250546261,-0.15396898763207,0.159168575380525,-0.2490890098916,-0.00964383144542502,-0.164629686484785,-0.0371739292479085,-0.18604944828472
"CZE",2007,1.17330793008372,1.33267606413909,-0.475052482363767,-0.708998982077415,-0.0357187880903141,0.260737817169415,-0.2127353012524,0.104317878190255,-0.0871556079572558,0.0900963424468962,-0.0865694027474881
"CZE",2008,1.17252586622348,1.22798761049555,-0.330188718086432,-0.540740200576352,0.00371696504057429,0.28588201308145,-0.0417459218732725,0.241283781001687,0.0106595344505487,0.167745442229259,0.0641904096166397
"CZE",2009,1.19775159878168,1.13380738674536,-0.297257173315268,-0.496218234214036,-0.0149146012470307,0.316581975804222,-0.0631954961178977,0.263184933638211,-0.046931737052707,0.116299714954746,0.0691338603454829
"CZE",2010,1.19956775629914,1.12228828097686,-0.267964606514829,-0.468160372510093,0.0063795069974443,0.399665909712402,-0.0229083579439128,0.339833042765246,-0.0389396453306554,0.169282141467022,0.120418012128422
"CZE",2011,1.23333345500142,1.10861179495794,-0.171445127871293,-0.356532621972601,0.0444592516867204,0.398041696263919,-0.0129594746009257,0.457730942595485,0.0279420467101262,0.26956074883563,0.205541914004215
"CZE",2012,1.25779181767145,1.2130141688913,-0.0969354816495009,-0.268419854583247,0.0572622402812814,0.423027371098679,0.0224565876363147,0.551676315576162,0.0526202725064296,0.310989780083376,0.276418150740288
"CZE",2013,1.35666374547781,1.21776054414066,-0.00496567879984178,-0.168026415873529,0.113719143888931,0.445049299349012,0.0916680029482032,0.667714877502403,0.0638695506190788,0.344351959944718,0.369431416585681
"CZE",2014,1.35758818985448,1.1943059390897,0.103690216238841,-0.0437722910468044,0.161363917220433,0.447934132512986,0.167353147653339,0.771029045396882,0.148280597253856,0.43320571706727,0.470305140824686
"CZE",2015,1.3844067298916,1.13782198678773,0.200736000384408,0.0562281533906371,0.221852999457067,0.524532834122583,0.229452338579725,0.912111512812331,0.224357373533595,0.518826977339951,0.580148338800471
"CZE",2016,1.33762070776365,0.952633686862833,0.235012952061762,0.0878913672665036,0.275027990750297,0.515082662129675,0.321744909108828,1.0321871827458,0.262035007946872,0.587191937511948,0.667623477920103
"CZE",2017,1.49872746934342,1.25529538728609,0.35946626095305,0.216398343700368,0.353632606915593,0.600577238862667,0.386753054971396,1.1495006565646,0.318710776984304,0.655673043825514,0.774756910552875
"DEU",1990,-0.298104874906994,-1.1007295803579,-1.14141156945746,-1.36647366343242,-0.411865869667821,-0.496430043264847,-1.25265644282526,-0.684325756511179,-0.910384958246421,-1.00233388871629,-0.985690487320202
"DEU",1991,-0.285592172883073,-0.946824292773685,-0.900787788737443,-1.12218479271009,-0.265059075045774,-0.348415469378936,-0.949522170848532,-0.4541529116517,-0.617597888163187,-0.685243712871696,-0.712622004790568
"DEU",1992,-0.264552018470036,-0.941246963494523,-0.736781924614297,-0.941348434101102,-0.18664566014952,-0.32006994926735,-0.773804625664312,-0.323436182027235,-0.429402246888808,-0.523546168734193,-0.546928703294375
"DEU",1993,-0.268828891510201,-1.01656545964509,-0.695568217467183,-0.894604400325507,-0.178420406182774,-0.249171156142924,-0.68719167372495,-0.248282979645632,-0.323426053142628,-0.43350599779338,-0.4690327027059
"DEU",1994,-0.330334634087329,-1.01239537182958,-0.57799130152358,-0.772624656763255,-0.0919647337796716,-0.217244093470284,-0.529564990274614,-0.0840998307647628,-0.104402198449677,-0.160944068672789,-0.302880100301435
"DEU",1995,-0.141311000330593,-1.07174170704133,-0.505103577387718,-0.702022175181495,-0.0296995297228371,-0.161084738404184,-0.287085003290129,-0.0238020819995379,-0.0280781740668196,-0.0629308913074639,-0.182833333305578
"DEU",1996,-0.101802463597128,-1.18793926699323,-0.485698969504161,-0.692136116223101,0.0217810684627505,-0.155381228105142,-0.161617712333996,0.0525698612721669,0.0642439832813036,0.0111021643690712,-0.100483353368794
"DEU",1997,-0.190736366298524,-1.29074199756806,-0.362193293344009,-0.568891093023857,0.105001885020632,-0.0547770732327474,-0.0208127455688665,0.136277192962113,0.117734360591324,0.0671164363888039,0.00750255899303948
"DEU",1998,-0.0261752664862923,-1.22083682713377,-0.261728109171951,-0.493463649382044,0.19317274286379,0.268370348077117,0.139086653256344,0.190744135412385,0.217902913917854,0.128616390184186,0.112632318035307
"DEU",1999,0.0196443719030529,-1.16566779465555,-0.143118469175218,-0.374411051406453,0.237585703740296,0.399909445982871,0.284240320263491,0.248966728283496,0.306744294848162,0.260305386960399,0.21647731856319
"DEU",2000,0.0922717281782489,-1.19373854021889,-0.0476080202320803,-0.288143691229639,0.338207727881572,0.458327131717206,0.445524336666572,0.346120385968305,0.402832954056238,0.421976868261645,0.336757908204387
"DEU",2001,0.0827997462287541,-1.13055315058188,-0.00394881413949571,-0.250540701325614,0.420941634900785,0.466432524231977,0.488769932602473,0.446323444467456,0.470627571897389,0.544325676591903,0.409582533813039
"DEU",2002,0.114083847390672,-1.1772433580527,0.0574782336052518,-0.19152943499908,0.486640349709086,0.505166041475614,0.561194980062952,0.516135697887753,0.537472986954734,0.612992082233507,0.482159816974441
"DEU",2003,0.10266547774648,-0.931455975079331,0.0836348827699614,-0.172759987624437,0.543521627168942,0.528052953918285,0.597383789552319,0.571298936646364,0.585169138653485,0.685749657853923,0.527221811946151
"DEU",2004,0.186701295192236,-0.838903473150107,0.18128617320391,-0.0734658064746901,0.655130831992307,0.515872009820297,0.669107475890648,0.679442018958111,0.671748417165867,0.724879263097107,0.628086112870102
"DEU",2005,0.274986714264615,-0.691479962909635,0.295009191334813,0.0393960402067149,0.743126962258209,0.612713364010218,0.717503128930868,0.78791579804063,0.754204898155553,0.816328427095818,0.72644052443709
"DEU",2006,0.161446582680772,-0.685332118398707,0.402060508505435,0.138093206140113,0.876205879074651,0.697987743417982,0.75781327108597,0.884858496611076,0.838402092945449,0.879828873261031,0.81292147958338
"DEU",2007,0.321790647631347,-0.807137182821902,0.550160595617475,0.295653213432298,0.975478006374375,0.711068979722661,0.812554891815266,1.02026436073419,0.918699853110858,1.01099131389853,0.933739832012124
"DEU",2008,0.38214095233975,-0.85249924710356,0.598742806782134,0.343100374274984,1.02677981180433,0.733331925098703,0.835897683419636,1.13084410634147,0.974166334525002,1.10719529267491,1.0065733929577
"DEU",2009,0.306012784757555,-0.870077764458547,0.63600558654307,0.39394654316638,1.01164487241969,0.695800513209608,0.885812100710539,1.15909900242477,1.05791493248495,1.15656903386968,1.04997236493729
"DEU",2010,0.281129031390747,-0.93700407699352,0.663521370160913,0.392039075612049,1.08579531484758,0.992549210904,0.895836751324251,1.20802139421309,0.998657951871642,1.09341154452484,1.07226394911393
"DEU",2011,0.33705235335989,-1.08897501820262,0.81357643809648,0.550076914572501,1.17732908539296,1.0202828232734,0.952716741433996,1.31339019807357,1.07901461245599,1.29425306933894,1.17963229428582
"DEU",2012,0.433069714420843,-1.04361592761976,0.847511960783277,0.582806613248357,1.19297157758785,1.07569867894716,0.99914735218914,1.38742880842292,1.21896704242808,1.32849912542554,1.25062842698726
"DEU",2013,0.620978472888085,-1.01784526891583,0.85262213433048,0.583734255371332,1.22844216929222,1.08433286981366,1.02892673635139,1.41946439708423,1.25060790288066,1.41727356979701,1.28044455879534
"DEU",2014,0.480770219067422,-1.12207942041221,1.00525859554157,0.74630821531407,1.30317940976065,1.11285329938047,1.08963871166032,1.5308467879147,1.32885310387951,1.52837795794161,1.388395015272
"DEU",2015,0.5084626117796,-1.12818431145465,1.04881882165989,0.79047788368164,1.3413515167462,1.12822158890244,1.11178617970982,1.61131500400772,1.31801579887648,1.61761615894334,1.43810709739572
"DEU",2016,0.426817600461292,-1.09656071678187,1.10205283598587,0.837789364695375,1.41054511438092,1.19746947224947,1.17879504872898,1.70977885133099,1.37545887415914,1.67362984694071,1.51628396110194
"DEU",2017,0.448819090208572,-0.996263248917037,1.19417427407132,0.928110056196819,1.48609142579899,1.26026363178711,1.21545046144198,1.86088751031446,1.41183291636634,1.7089214105354,1.61742759757262
"DNK",1990,0.914133788201675,-0.641250015540385,-0.806081752923769,-0.866355459583684,-0.350660695595898,-1.33095516409783,-0.723022525974583,-1.32803786903231,-0.739862273382617,-0.747013392057883,-0.994567969600653
"DNK",1991,1.32208212093954,-0.524050362482983,-0.989614097713162,-1.12407595068611,-0.325994177979961,-1.23519089968783,-0.898821458693398,-1.48900443947421,-0.733719961859932,-0.738950892229531,-1.14633402016359
"DNK",1992,1.1405929865683,-0.604872565784488,-0.757140596005891,-0.854487043162097,-0.2910437308638,-1.13093381154434,-0.684207193458295,-1.22357348087889,-0.664392710820181,-0.692367352085929,-0.914832146944241
"DNK",1993,1.23474441199362,-0.367305496838288,-0.767652447482919,-0.875993158874546,-0.291930850088995,-1.06267421661595,-0.522510932475123,-1.18347894091935,-0.620422446656341,-0.610498029575282,-0.850727325000877
"DNK",1994,1.13180705781051,-0.516589528462618,-0.721431027750465,-0.856419858355096,-0.197915567224707,-0.94920090138758,-0.483761608991461,-1.08619325626676,-0.486832078683886,-0.534977671682156,-0.773084698585528
"DNK",1995,1.33145425525283,-0.397015825462143,-0.554492493084643,-0.665952511883276,-0.153382896208832,-0.872259185836445,-0.422962285724506,-0.926164369829029,-0.386134493811977,-0.445227223373285,-0.632411003279745
"DNK",1996,1.25208592002869,-1.0396904392645,-0.762449691612071,-0.95123477372913,-0.118092401163862,-0.741033626810794,-0.519553224445815,-1.01724839229253,-0.306251042814524,-0.403750235378271,-0.738809840253706
"DNK",1997,1.2730457907497,-0.84125280397456,-0.461227188327942,-0.599096916907378,-0.0510139742571843,-0.684643008383599,-0.139248266874259,-0.727907329166183,-0.182877359565443,-0.27317681696524,-0.426471531318963
"DNK",1998,1.46778457169573,-0.872782386671052,-0.30698494574341,-0.412826251868458,-0.0228667850146364,-0.650336756044159,0.0452744518197876,-0.579379886786386,-0.0868184593057225,-0.179964993941705,-0.261835485500908
"DNK",1999,1.54246742156256,-1.08725110686544,-0.169663127785502,-0.253786053811842,0.0359378334271182,-0.611462371846346,0.259227955591382,-0.420861045229222,0.0429545294786339,-0.081701747248138,-0.087202885849773
"DNK",2000,1.515449515571,-1.32967122050497,0.0435967049967714,-0.0102036542216946,0.112488847974627,-0.52588113815171,0.661192777296955,-0.273688390290265,0.1371820731265,-0.00901387074033209,0.144624527442813
"DNK",2001,1.5434721118049,-1.28347575076773,0.0550763549602167,-0.0110357367478794,0.112885321199326,-0.447961263604298,0.729632388345474,-0.21902651811973,0.18430992475659,0.0862024306771651,0.19497761096123
"DNK",2002,1.56481237075929,-1.32722293850364,0.103493301208829,0.0398402047358233,0.143800654862528,-0.421661363064058,0.771449694247581,-0.175590778863818,0.25067539452742,0.150543545859785,0.244899879502115
"DNK",2003,1.58552530665472,-1.37359881994134,0.0223374161616613,-0.0782838133204009,0.166279155437522,-0.369505832584948,0.654791722712024,-0.195220528288045,0.266527720081654,0.216135163252552,0.188277442849756
"DNK",2004,1.54612665613359,-1.52117015392969,0.265103468813988,0.189456224750282,0.245003722652293,-0.217503079922397,0.809948765655852,-0.0326476221228709,0.350192429685917,0.305285700340563,0.367285205840394
"DNK",2005,1.58625487889572,-1.76955752748055,0.475205666783784,0.405907291767071,0.333005026550531,-0.0190643801698247,0.897415374877515,0.0886394137303958,0.397325721178254,0.400046692273558,0.499763541760383
"DNK",2006,1.55145330624088,-1.78919818420921,0.40131417005958,0.27621610852941,0.417229598198461,0.0833351815009346,0.851586739517113,0.179139850353761,0.486186008422786,0.511200883153834,0.518382603955805
"DNK",2007,1.68396839222999,-1.98439101136159,0.577354512913025,0.488970906672755,0.456772325625517,0.0870910837993094,0.936788711882854,0.316925854417527,0.51195038417245,0.576387185758168,0.647811841729009
"DNK",2008,1.53687160942636,-1.98439101136159,0.698227230373117,0.631338626603712,0.489978367117546,0.113941604927103,1.10576715315497,0.448682911516797,0.573141690390435,0.630451887905908,0.782893704626255
"DNK",2009,1.58176538801278,-1.91990600476165,0.698066839281084,0.640362027733232,0.465684760066001,0.11091411205272,1.27981982691187,0.541494308527407,0.613941113940161,0.66184082234959,0.873881517069168
"DNK",2010,1.59169449615406,-1.97598118336572,0.743881773824963,0.677828659957491,0.487702369820983,0.169246854191707,1.30673994559435,0.622641513565922,0.660521491689383,0.719260707212618,0.932548040139074
"DNK",2011,1.50352795939672,-1.98439101136159,0.961656650099983,0.937682706162789,0.546217584688921,0.209086633628416,1.39444071434196,0.750060413413716,0.805651091235725,0.820686604809187,1.07959710340915
"DNK",2012,1.71273600445444,-1.98439101136159,1.15572013405893,1.18026742350926,0.58797256465896,0.254831717323524,1.48951284129586,0.884421788353048,0.879344682267808,0.886817455087614,1.22187922136206
"DNK",2013,1.47971421884085,-1.98439101136159,1.14826430926352,1.14548303735289,0.631058543134355,0.290313804163972,1.50971208559123,0.970448896244687,0.949691496590615,0.915419352179542,1.26660352660855
"DNK",2014,1.50058554784303,-1.98439101136159,1.36875961368672,1.43366819514535,0.671850462405227,0.299097072483119,1.70294987313974,1.12435762227829,1.06604751057809,1.05343042647035,1.45162277716761
"DNK",2015,1.60521331628603,-1.98439101136159,1.54954156804063,1.65894192940614,0.717880716866227,0.340576952008581,1.82590740335958,1.18854666580547,1.08203272506469,1.06127549746986,1.55930379851054
"DNK",2016,1.73187953651039,-1.98439101136159,1.53492328031105,1.62311763001108,0.74537052437707,0.349882573249054,1.82821248063102,1.23489315603849,1.1531559262432,1.14863661216437,1.58698194211243
"DNK",2017,1.64201490361724,-2.42666672172771,1.72354147611763,1.87747456408696,0.788363171034167,0.37871689739992,1.85113444075297,1.33351111981529,1.20430884699136,1.21467701442257,1.68586820451518
"ESP",1990,-1.26904585381753,-0.442344885665493,-0.250964091448466,-0.359972807307839,-0.162528926476752,-0.163914557377548,-1.26378950099244,-1.02134011429389,-0.677594566684525,-0.695521516708616,-0.900587152915919
"ESP",1991,-1.25450906701915,-0.597534954481843,-0.192527184850885,-0.327244879180984,-0.0723957787885693,-0.0517315325700602,-1.22757578463846,-0.993098480907644,-0.629874219087803,-0.629168724594817,-0.858560515252388
"ESP",1992,-1.18815141580875,-0.397770657150382,-0.195188155006633,-0.335696818282119,-0.0664140457596732,0.019678243417668,-1.19738949020468,-0.987708325706253,-0.605544196887953,-0.59822641653326,-0.844809660474172
"ESP",1993,-0.84741519237198,-0.315979437244586,-0.114397352297233,-0.253309629213943,-0.051268092417444,0.115162332145562,-1.15241997210676,-0.927408033587641,-0.533584717582522,-0.499254821002507,-0.772835939329956
"ESP",1994,-0.878907822978085,-0.218685482064951,-0.134548331872393,-0.265294482253285,-0.0388418437590705,0.0512002398736486,-1.10000060026046,-0.866449030717121,-0.441119674813197,-0.466794240567238,-0.727153923059744
"ESP",1995,-0.991228726601301,-0.0547773365490178,-0.114507309007288,-0.249439737246452,-0.00190436212783146,0.130981424578785,-1.00132444414624,-0.762541929141799,-0.283294154354351,-0.360998697186835,-0.634469571090918
"ESP",1996,-1.0908684794544,-0.213699920827525,0.00784318391051397,-0.0827678418136107,0.00370568808708431,0.0506370959821429,-0.876555136733085,-0.654484156205943,-0.237364203343969,-0.345309133311592,-0.521806518066252
"ESP",1997,-1.05511568148579,-0.368249633453411,0.0282209729971928,-0.0698950654098672,0.0412518956163175,0.142556195879186,-0.87097905131899,-0.582953354512863,-0.122534597243898,-0.269024299639731,-0.470123031386645
"ESP",1998,-1.18092526253513,-0.393172059607423,0.0748618237559751,-0.0268876499572594,0.0863567754051919,0.169310299481217,-0.772611844763862,-0.49378609968733,-0.0500866548367141,-0.233478301206329,-0.388116826449297
"ESP",1999,-1.25658255669511,-0.696830080547488,0.0459813029441173,-0.0651161970488308,0.120063555741147,0.18077711831345,-0.73657553903152,-0.440591087537156,0.0629695089631439,-0.129386477959818,-0.35036587236437
"ESP",2000,-1.1438279845754,-0.985382456166897,0.101128678200491,-0.00464916181597947,0.157238681077333,0.212726703977481,-0.627870327518959,-0.36345810634544,0.249541208748355,-0.00104899600362586,-0.250348929020046
"ESP",2001,-1.10408833657709,-0.974564369173841,0.220992194028481,0.0953392247794394,0.21035835839258,0.349915461259494,-0.555243091298307,-0.252918019172509,0.384245472888193,0.109971871003906,-0.137541074600262
"ESP",2002,-1.06399257711971,-1.16173203559942,0.216713409620131,0.061845078105738,0.253064636106022,0.440893182104996,-0.59469120829483,-0.230118415822292,0.471970970447634,0.198975692682774,-0.127709716350013
"ESP",2003,-1.06415132642059,-1.21908558194695,0.273268954391631,0.130950677069121,0.295786578135341,0.444740762494412,-0.431973098405778,-0.156514311774935,0.562609904647483,0.310526799071661,-0.0284934973385029
"ESP",2004,-0.997732974679934,-0.922437142576238,0.308925590333297,0.148975374137625,0.363843496572753,0.551419914781041,-0.410600481768295,-0.112833229021193,0.639196613098741,0.400516041243539,0.0150594517599613
"ESP",2005,-1.07308636535483,-0.847888660521564,0.370357228651017,0.197184275460055,0.457561415714491,0.673321937732219,-0.342239543011834,-0.00824834471030404,0.741247374558225,0.520494300681257,0.103863530915006
"ESP",2006,-0.941787439665489,-0.860840669260316,0.52539822917218,0.369469356668818,0.552741234462424,0.756847583437271,-0.220018337967571,0.127813397643295,0.86833833439324,0.644479842544412,0.249784625720042
"ESP",2007,-0.861114628596012,-0.782182892728145,0.593698375347862,0.445383277774405,0.597605076847184,0.809280053305097,-0.160648992253599,0.217180435957358,0.944961415949357,0.735028838771831,0.330948022101882
"ESP",2008,-0.817709680739587,-0.601106544703127,0.790666616500076,0.665590872419787,0.667757148262664,0.953762006663746,0.480499930809161,0.474512528621919,1.03651881272875,0.881520134944311,0.669335861739927
"ESP",2009,-0.841967402626079,-0.53834161385755,0.921726417523706,0.842642468765147,0.60113964061389,0.928682615293576,0.641275427658124,0.58555837134918,1.10626044689967,0.955478060739801,0.799142892412808
"ESP",2010,-0.782514927843748,-0.326653611756804,1.01704767877795,0.953455822562443,0.659775465236721,0.916027735050439,0.73981314337868,0.676993331586041,1.0713356644975,0.986016222681636,0.883858370789981
"ESP",2011,-0.762488415991037,-0.150145050210626,1.03877996184767,0.967604539367181,0.664527009379456,0.993210663688281,0.662431034317201,0.715616732142668,1.10827423229253,1.04800743448195,0.890094819370173
"ESP",2012,-0.718519321160353,-0.0305352554780093,1.05406681950007,0.983893323401494,0.680175504371124,1.02021795985872,0.65842493831267,0.752063419685437,1.14452266207868,1.08506583130744,0.913489873474261
"ESP",2013,-0.611535566376918,0.0679530666983434,1.20935916985266,1.18299786824719,0.710850406562446,0.984083996807523,0.798087630047841,0.937710823407037,1.15920877249669,1.12818852287473,1.07063747912693
"ESP",2014,-0.650916879433809,0.112229817248113,1.25607479142759,1.22784748074884,0.755728197858406,0.966342374864248,0.760763331719696,0.951373762847974,1.18059184485034,1.15847074725745,1.08003301931146
"ESP",2015,-0.815437092667044,0.059693436007369,1.27911229665316,1.19328637326849,0.766984957361003,1.01086432877753,0.749012685333248,1.00854970904275,1.23777284645025,1.17445925784421,1.11112062957725
"ESP",2016,-0.640132877697072,0.151836006592511,1.43269678009472,1.36513014347312,0.810492033966864,1.08195671989014,0.88103957992751,1.1298748908578,1.28453710928267,1.19686681242101,1.24376304516475
"ESP",2017,-0.625221316841566,0.273267294368142,1.44636245993335,1.35471150922226,0.847636490215044,1.0910478252275,0.902045222775207,1.20227407252551,1.3205697306481,1.22893373128174,1.28805507871839
"EST",1993,-1.35110566729036,0.408739066150622,-3.31424892870061,-2.76850505943972,-0.987563324835325,-1.54036871185665,-1.96874913970164,-1.82195031451927,-1.38774679812854,-1.569454210274,-2.26628508140944
"EST",1994,-1.38601301664276,0.469749115737623,-3.38986757606535,-2.76850505943972,-0.943949618520874,-1.38646648214191,-1.96874913970164,-2.0068768161774,-1.66613378439769,-1.67293799558546,-2.39843946118698
"EST",1995,-1.89382802591287,0.694550863079932,-3.05272375470833,-2.76850505943972,-0.859197375926766,-1.20141841865841,-1.96874913970164,-1.97138376632894,-1.94863694129362,-1.78438856711554,-2.34464501153596
