"country_text_id","year","imp_1","imp_2","imp_3","imp_4","imp_5","imp_6","imp_7","imp_8","imp_9","imp_10"
"SWE",2000,1.13494064402161,1.1308204935823,1.14215175640351,1.14089982165866,1.13434528175632,1.117055404978,1.12592554128727,1.14184533727227,1.13575137138678,1.14851568666068
"SWE",2001,1.18755194910111,1.18633773758955,1.19669295755026,1.1946161260485,1.18801008627915,1.17094023683419,1.18106172570334,1.19478500062577,1.19027282952001,1.20220666381296
"SWE",2002,1.23384849760188,1.23661854846334,1.2456164718007,1.24219562537181,1.23588751546771,1.21945969854127,1.23150840410492,1.24118131272717,1.23951326892346,1.25068707262504
"SWE",2003,1.29289229975659,1.2982217282127,1.30655689713841,1.30209674658409,1.29598514290878,1.27947206235934,1.29259810705252,1.30070515499567,1.30017992999345,1.31060791136032
"SWE",2004,1.34721514067942,1.35644036457815,1.3633688644489,1.35786158644212,1.35161587577093,1.33564955039022,1.35055776221688,1.35529151555112,1.35712269453924,1.36643595786764
"SWE",2005,1.40941271091214,1.42188614980148,1.42771875979758,1.4213341133858,1.41483974756604,1.39906234774176,1.41534843048725,1.41796557713922,1.42128553334113,1.42941541083808
"SWE",2006,1.26237238003123,1.21892731379099,1.16301697598294,1.22143381727835,1.46118564062425,1.33270847321984,1.3447048722687,1.20101290626647,0.942831639115907,1.54378528054232
"SWE",2007,1.35680420232776,0.760968876451872,1.0401590806107,0.952155961735127,1.4157093812599,0.726840091653119,1.03858494607058,1.01456696560857,1.14227402222406,0.926774689114842
"SWE",2008,1.21716309215898,0.91904749628365,0.971540987039454,0.86813474491465,1.28017868502088,1.29120487697612,0.884819199613913,0.191157967449682,0.613081792984927,0.894736732048329
"SWE",2009,0.913521996587174,0.538137056367555,0.759640592439309,0.95392594334156,0.748877988731828,1.02585670321563,0.848295482807198,0.473053643161306,0.928149024192201,1.00704448123496
