"country_text_id","year","water_ugdp_oecd_num_env","waste_ugdp_oecd_num_env","GHG_ugdp_oecd_num_env","CO2_ugdp_oecd_num_env","CH4_ugdp_oecd_num_env","N2O_ugdp_oecd_num_env","SOX_ugdp_oecd_num_env","NOX_ugdp_oecd_num_env","CO_ugdp_oecd_num_env","NMVOC_ugdp_oecd_num_env","air_env","abstraction_env"
"GRC",2005,-0.451318398607494,0.275256687406552,-0.182694461117386,-0.407870233148306,0.310124997111631,0.325077660144608,-0.849794352459771,-0.621424069092038,0.218421146322911,-0.176767920868652,-0.48127432914746,-0.348478498288946
"GRC",2006,-0.318423753126346,0.489347961255846,0.0277099517554678,-0.214483946349353,0.401091070049103,0.467670250366042,-0.728125747987104,-0.513478508049353,0.271936476895455,0.0251166285782151,-0.35800300505511,-0.216669324748757
"GRC",2007,-0.249716355240871,0.626689630400032,0.100200482356106,-0.135075136193949,0.486996787179285,0.520868324485706,-0.665989548800253,-0.42576843797993,0.418303733653638,0.20331202230772,-0.274851124018632,-0.140467136648188
"GRC",2008,-0.493413548230918,0.629676807287181,0.175052586595623,-0.042426931175246,0.511686302386571,0.593799987107222,-0.550733969159669,-0.324873955432266,0.496918585935791,0.328178271725771,-0.169937674554569,-0.281786315622305
"GRC",2009,-0.618869446422588,0.468344426350739,0.211484257024705,0.0103609345404291,0.50588916500208,0.631364283863757,-0.448665378305837,-0.325795437290828,0.549382069304781,0.324260627840818,-0.138521326843291,-0.34116099119195
"GRC",2010,-0.429051115678054,-0.0848804823359507,0.221570461205706,0.0595484569919026,0.428007311737442,0.52528639404143,-0.111970323554813,-0.130300505944093,0.601038772214756,0.432614521532124,0.0244230136923411,-0.23483040729057
"GRC",2011,-0.483620131683337,-0.136979001456479,0.129897999486833,-0.0316910338286276,0.359127241181082,0.488029497888172,0.0618156535234927,-0.0827096812974989,0.614701230366422,0.449211019264978,0.0695889773975104,-0.222193850857533
"GRC",2012,-0.556516476768239,-0.239438708782384,0.0786434763850756,-0.0780250904596544,0.314878975983735,0.524999351830393,0.154627539953834,0.0169311500313419,0.507560910786057,0.438084931041624,0.126213600637613,-0.29884766418505
"GRC",2013,-0.575300240087117,-0.186805713684141,0.215283374504258,0.114431268963904,0.321164231149122,0.586757205134842,0.226299411516147,0.0645229628545246,0.673807469999459,0.53732902337792,0.203996783711169,-0.27281927498937
"GRC",2014,-0.541008955265927,-0.127851244692044,0.325922435687463,0.243135559796746,0.376272747677187,0.680725268726075,0.352989786620097,0.120789202009154,0.700181375108451,0.605642074451619,0.281000819932624,-0.209699140485151
"GRC",2015,-0.53221499287217,-0.0887704193475659,0.409205048098128,0.352692568026152,0.40346302118684,0.707365144624948,0.397791147401542,0.154779666144496,0.754454468575369,0.665026044652295,0.327477273513846,-0.187084455384068
"GRC",2016,-0.704687114592713,-0.106889771801495,0.497122850922347,0.470498379440561,0.454302498216862,0.700843956112115,0.611124252450142,0.167427004022996,0.880079383305315,0.735319493713799,0.4061322318115,-0.2058965866125
"GRC",2017,-0.375783561933425,-0.095025596640173,0.485561343835795,0.441718881315747,0.46393006444268,0.72946842009876,0.547068871160183,0.184844664678543,0.873483336949906,0.803367375145977,0.389696695494846,-0.0225040247493464
"HUN",1990,-1.15728424286211,-2.83116585812249,-1.26941604918317,-1.43481039163939,-0.843406853301796,-1.36150811062262,-1.90051937054025,-0.982283605747566,-1.43877899157615,-1.39649947749047,-1.21864224289477,-1.78477616341378
"HUN",1991,-1.25917271187679,-2.70943582050849,-1.3076336931613,-1.52218262748622,-0.923907049264864,-0.940862252535838,-1.98040151215885,-0.928327059021776,-1.45384461399232,-1.34715264327255,-1.20736398318221,-1.88631268081148
"HUN",1992,-1.49682120717794,-2.70125404519264,-1.08739155578947,-1.30996737349076,-0.790632715920423,-0.611900705005864,-1.86255865362725,-0.792515413463224,-1.21114671048183,-1.18299300460012,-1.04513562650545,-2.01668831306287
"HUN",1993,-1.36012655613385,-2.41993612931537,-1.07498050823905,-1.31064692655785,-0.705837683018075,-0.657518680239139,-1.85327544439955,-0.774373270241876,-1.27665026259275,-1.0956423167034,-1.03613615702847,-1.89490982745097
"HUN",1994,-1.19894959037157,-2.42017750507728,-0.950842622915527,-1.1545469279856,-0.584993743876647,-0.854217170561748,-1.70394218258107,-0.695334854030397,-1.09672093148934,-0.953384107152274,-0.934276896432829,-1.73788668204413
"HUN",1995,-1.06635058968079,-2.53805332011063,-0.828153017468605,-1.05288541211291,-0.483857418894386,-0.57767541076552,-1.64684285484367,-0.613324566542229,-1.01540886761037,-0.86536496510823,-0.856680818363092,-1.66966429479923
"HUN",1996,-1.04862607320025,-2.53411033595027,-0.850579511065974,-1.06646926033347,-0.480777467562587,-0.713533683730879,-1.62997591467801,-0.612741826886783,-0.963152996460424,-0.813051937285297,-0.854035542441363,-1.64351445869558
"HUN",1997,-0.941174597733217,-2.49080895041552,-0.719179641771485,-0.920401828612947,-0.404639858274736,-0.647289986340647,-1.60767856313554,-0.559253355160808,-0.853173574951548,-0.684365843964243,-0.791923014692772,-1.56609469914554
"HUN",1998,-0.842210340449982,-2.29061921108838,-0.608669224190915,-0.801394125796234,-0.329813515513791,-0.556279351286244,-1.48722578343591,-0.479604703561982,-0.70936534952684,-0.565126776635397,-0.695211598278765,-1.43451556526587
"HUN",1999,-0.732085345910259,-2.12053242567706,-0.534585510324126,-0.725834569738095,-0.284412720152147,-0.437001128492379,-1.44117036928723,-0.454164137792625,-0.632334674546704,-0.476560334075525,-0.654695808365048,-1.31811474620688
"HUN",2000,-0.887961875415252,-1.65873765025812,-0.343233433740055,-0.491906180683024,-0.227347849718903,-0.432896158136872,-1.18721966147704,-0.273932156395555,-0.622733190562979,-0.447731747920058,-0.459232709729486,-1.31468086996656
"HUN",2001,-0.822947770236273,-1.50922183962323,-0.28387150915941,-0.428228377655868,-0.150358513537025,-0.461145891701471,-0.986403492438268,-0.192576465319379,-0.574116720921763,-0.380395356359857,-0.361531799070436,-1.19251611666108
"HUN",2002,-0.709331048722237,-1.3536610741463,-0.131813858462835,-0.276441522792582,-0.0711371092788773,-0.219067748976279,-0.768319827546637,-0.0521976964840452,-0.319658965373664,-0.204851596885919,-0.198547585802086,-1.02807228206531
"HUN",2003,-0.571670321086177,-1.21792805309926,-0.10269854217691,-0.255897929527412,-0.0351116432909695,-0.127472557491916,-0.65584009180149,-0.00267209239658249,-0.430057184221974,-0.156905064978379,-0.154688581546731,-0.904686664753768
"HUN",2004,-0.389080873095655,-0.920802342536904,0.0617955573639136,-0.0568823724095613,0.119896811028689,-0.220374255918144,-0.268174635382445,0.116976751811804,-0.270128381648042,-0.0128161588570851,0.0253410791142431,-0.608462253814634
"HUN",2005,-0.0986639324018544,-0.73650647075844,0.203843187407674,0.0870041048958608,0.232223031432911,-0.0668680397633885,0.603226387923191,0.239810990883436,-0.104031871754411,0.155235496909758,0.292083364646363,-0.0623512617333413
"HUN",2006,-0.016605589481199,-0.577152274378595,0.359162206183668,0.244805467355814,0.33500012082117,0.0824510412473971,0.706004172199264,0.395601518782734,0.11630344026249,0.33874559300514,0.440423512028322,0.0247052060069206
"HUN",2007,-0.0637678093510872,-0.411452540279304,0.460876720127981,0.351542828499865,0.376475965936334,0.259970303977873,0.775986891294557,0.471716840758176,0.219331052505571,0.4065652504886,0.52537741070353,0.0310132801404812
"HUN",2008,-0.0647396957530058,-0.303151990500073,0.559788606979064,0.447032378193279,0.425151047365601,0.499731254804151,0.801335563227754,0.560044019251715,0.357543235479095,0.488158086195948,0.607862571894128,0.0402641949087113
"HUN",2009,-0.323695560180108,-0.321827507157306,0.612235197400346,0.535707811134599,0.353859018418858,0.517740053057301,0.88361047979814,0.576258332210796,0.220341018861966,0.408478661297396,0.641099258482196,-0.123473896987707
"HUN",2010,-0.0930608559918068,-0.0696410757029662,0.635704911594587,0.559911247301164,0.375737178613683,0.566161699129631,0.88013639172788,0.632322202909124,0.234231511026267,0.465012386376816,0.672293948166516,0.045623565645241
"HUN",2011,-0.0187002049764287,0.212957163926448,0.752654658937602,0.710576252525244,0.438619836956361,0.546590418193433,0.82688648348265,0.787898205132016,0.257330951800197,0.476111576875029,0.771563707738229,0.0586373966171687
"HUN",2012,0.0236404090868234,0.0823501255279822,0.872143943364227,0.873912258536369,0.440635317301463,0.569445053467277,0.904649051855009,0.881143151429886,0.232102108986153,0.465045753076626,0.854140249624374,0.0562094810632631
"HUN",2013,0.0117093621383229,0.394332528701369,1.04028452823106,1.11178177973199,0.520152962246458,0.506065809886774,0.955314836900982,0.96794981087324,0.28259283531664,0.519991490465989,0.950567400083519,0.0884292936873014
"HUN",2014,-0.0689044364586048,0.532646056812841,1.13613327680575,1.2453033635728,0.610429115314033,0.533532106211055,1.07753020862074,1.08763920063143,0.4904872513408,0.682365791308588,1.07648329719584,0.0871438886956279
"HUN",2015,-0.10307406972687,0.746547156681544,1.11322533888544,1.20771364963381,0.668793166396261,0.568044841446354,1.15586797682345,1.13578589937283,0.566420323128781,0.715051168443098,1.12356195792774,0.122645937773321
"HUN",2016,0.214454319037761,0.846136511778605,1.16605265609682,1.2481720737756,0.712160058086876,0.558250366656825,1.21813630593413,1.29278325686924,0.616764113744625,0.77662316044809,1.22533440488974,0.317084949476233
"HUN",2017,0.168499406634515,1.00262107213608,1.19945902058789,1.2810717468631,0.760541701492633,0.59502406632753,1.12889298636648,1.35990940064438,0.70582710656894,0.858552673428965,1.26090143971757,0.260847116112975
"IDN",2000,-1.04150746184456,-2.21614710564422,-0.426863848244221,-0.0967107762628558,-1.2956748221971,-0.818963046240515,-1.21415181934168,-0.673887269892974,-1.27205183317161,-1.38945441492426,-0.746922117750278,-1.44524908735697
"IDN",2001,-1.07792824868689,-2.25036766456234,-0.447305008744015,-0.0776432574180579,-1.30129710104687,-0.99733157562091,-1.23007940968081,-0.612837049759346,-1.30602695760114,-1.48539177974809,-0.722011221802075,-1.5080927877277
"IDN",2002,-0.875967647708294,-1.94733923938922,-0.363431342937688,-0.0858969018102286,-1.1929000594426,-0.890873228843178,-1.00771174322139,-0.544860362955389,-1.08848270464001,-1.41144945764328,-0.613489314205203,-1.2368454627761
"IDN",2003,-0.898612283360679,-1.81271100722935,-0.286945857437483,0.011693920008196,-1.14828580809968,-0.676314426599068,-1.13023478641909,-0.302715778610097,-1.03662441467138,-1.34552505343249,-0.484624646477576,-1.36701321285326
"IDN",2004,-0.749477385906685,-1.78282677850409,-0.224449506106371,0.135181477946865,-0.987799868230931,-0.615270517998499,-0.831077487636564,-0.238089934813438,-0.957571946091111,-1.0184495342342,-0.378919701561012,-1.15843616189469
"IDN",2005,-0.725668622337435,-1.77664601374918,-0.0892410318484128,0.155815672915919,-0.954441907487604,-0.713465877263928,-0.83594212849471,-0.166823303322363,-0.851510868183289,-1.01323288197565,-0.309676388745326,-1.15991975220171
"IDN",2006,-0.611843217762933,-1.41542062767527,0.00481639590543131,0.287225536751702,-0.778787719892038,-0.369094977007927,-0.732591176250933,-0.25708432129902,-0.69675304616198,-0.972866328626529,-0.309459432209064,-0.933975275000565
"IDN",2007,-0.651589953904049,-1.48797110356633,0.174449281524037,0.396945394620071,-0.703691399704839,-0.233543303395756,-0.682790873670592,0.0173082011144367,-0.668673448085182,-0.852354219528251,-0.116811686984891,-1.05506146280784
"IDN",2008,-0.71822115088706,-1.39505944611967,0.27780069865539,0.506325707241266,-0.724679715742878,-0.280722183417214,-0.77352262858275,-0.041616823865892,-0.638672436880346,-0.949209390612911,-0.142147810111343,-1.09682242846957
"IDN",2009,-0.529121475097726,-1.12439012196506,0.380427417948292,0.637591324871259,-0.564396224035218,-0.150560112707765,-0.725813304530751,0.107575446471015,-0.462972561255627,-0.74566101936886,-0.0227367069156774,-0.946938508805615
"IDN",2010,-0.47557771683644,-1.0425848852715,0.355171998119227,0.575137839815056,-0.674523721309147,-0.0789470422510486,-0.507164888606295,0.0860014656861613,-0.536278533652061,-0.748379403320219,-0.00235004807380157,-0.810781559041383
"IDN",2011,-0.440299688763554,-1.13961557118931,0.398024860537299,0.695843114385366,-0.286526030627926,0.16042983857827,-0.512637559040166,0.182082750581034,-0.374323300590199,-0.665657256528904,0.06556010886924,-0.821476875301813
"IDN",2012,-0.546874099753436,-0.947752147896401,0.464532471859222,0.690486329766661,-0.301121688062947,0.168562920842463,-0.409028611552639,0.18652848266045,-0.299881302326563,-0.47910225329862,0.111888148942543,-0.81195289172682
"IDN",2013,-0.44252699119567,-0.944813135600062,0.503366521265346,0.699495376121151,-0.334452906204909,0.416557914457365,-0.403020812452844,0.0583811631391163,-0.346934374251311,-0.578598258580697,0.0432641995933656,-0.699235496239519
"IDN",2014,-0.341753443974868,-0.584627204574591,0.475130639164477,0.58989734020681,-0.351825617284867,0.304736734592951,-0.362980796232177,0.158590834604105,-0.232669430233307,-0.261463471602689,0.110717886862747,-0.58273800122451
"IDN",2015,-0.344107710899773,-0.834451112111956,0.494000211382099,0.694267673219913,-0.279270240014789,0.212617909225261,-0.369464223574604,0.23999091201947,-0.23218547725419,-0.457573848355157,0.15372429062795,-0.657548316683948
"IDN",2016,-0.278508144256337,-0.745758867714057,0.655590452495241,0.726643204922914,-0.3016810438625,0.491879442413357,-0.372296837635331,0.260745604296368,-0.30756787731618,-0.348546542089411,0.18766232728585,-0.62297057044268
"IND",1994,-1.46269411006322,-3.05814548093552,-1.53488915033584,-1.3005925663205,-2.17740058830947,-0.645565243435937,-1.75364848385646,-1.37451634205394,-2.07623247307169,-2.42862858831784,-1.49037246246076,-1.88910884534928
"IND",2000,-1.09359182485064,-2.54000639328657,-1.06185656390007,-0.904625227958064,-1.65606460561094,-0.50959999835977,-1.50977476621789,-1.13580067263508,-1.71394386923188,-1.87733823546351,-1.20605130010193,-1.52001768127325
"IND",2010,-0.640786997163734,-1.45936009652273,0.0874219352866673,0.0990817636969782,-0.530910748913861,0.228764070013981,-0.825750966145169,-0.301277508759935,-0.816425944258904,-0.948411160794669,-0.344792808352237,-0.998394170073225
"IRL",1990,-0.198899743715663,-1.70422728997792,-1.85378139375105,-1.46643663083326,-2.17568808596846,-2.32403181497296,-1.34901287282252,-1.65666307815573,-0.822999990649444,-1.51105911618566,-1.55848341834533,-0.407602354302483
"IRL",1991,-0.121784648696897,-1.61694305996037,-1.77813142438473,-1.40940505316442,-2.12588898139347,-2.12151572869137,-1.31184697790846,-1.60104004807938,-0.751664681245174,-1.45056685254971,-1.50344077820994,-0.341678976052441
"IRL",1992,-0.101195928455668,-1.51090043171219,-1.65712700973743,-1.27934260322274,-2.05928926778069,-2.07320199982165,-1.2152515353533,-1.5858979378582,-0.649728927965422,-1.32756319775239,-1.44641977292399,-0.267102981228364
"IRL",1993,0.0373446047624484,-1.45930412136397,-1.57897081903785,-1.19897222738997,-1.99963500598588,-2.24316890098477,-1.13970146858775,-1.45113121217591,-0.547833493891441,-1.2354281054071,-1.34068173689951,-0.177118103959571
"IRL",1994,0.220469678341218,-1.29528747378964,-1.47002785507471,-1.10644073637524,-1.88987785067974,-2.17227525031253,-1.14795766135648,-1.32820556407697,-0.416109769115611,-1.09456780081388,-1.2498387170818,-0.0666930140208459
"IRL",1995,0.214603169794518,-1.09169408524388,-1.29917290331096,-0.938256993527793,-1.7454692505706,-2.05347720864716,-1.00333206695129,-1.14905091222752,-0.290823177439187,-0.919050655915491,-1.08079055345418,-0.0346312686802061
"IRL",1996,0.324001733351518,-0.856247770124796,-1.16242330466954,-0.816098839316489,-1.63109536652393,-1.91240130278859,-0.865034442836486,-1.0224982746724,-0.175036556404886,-0.78121117052624,-0.951998028952722,0.0946017930429078
"IRL",1997,0.35732306232076,-0.6574863509821,-0.975991815233495,-0.648854402973825,-1.47779528249087,-1.71006956991165,-0.864547939140051,-0.805523548342506,0.0100160978051677,-0.593941833129952,-0.784664762510556,0.085876423238988
"IRL",1998,0.718150289289691,-0.460804593866069,-0.871266741985968,-0.556352081499663,-1.37862799348464,-1.64562438713554,-0.841038885726913,-0.742399332544439,0.0879536886324966,-0.48924457506438,-0.730395365419634,0.346234685100914
"IRL",1999,0.730665110949965,-0.279032164602096,-0.687924184974911,-0.412706666300867,-1.19666963315418,-1.43540170758705,-0.680868949201832,-0.586342263473784,0.256985044672561,-0.251861638004767,-0.566578582816161,0.407405109202657
"IRL",2000,0.909895630237439,-0.0928106141839116,-0.536987982442881,-0.317103161038581,-1.01013399539497,-1.21975945653112,-0.523934404004392,-0.438281136620546,0.406249041802292,-0.0377555078175673,-0.420598723544885,0.577999220311142
"IRL",2001,0.759631999578629,-0.382444091207634,-0.453479522707417,-0.272602867445638,-0.923721052520506,-1.02811618048174,-0.463488654014089,-0.327613451328735,0.493623795180973,0.0554846675264005,-0.326381290973625,0.426450879669987
"IRL",2002,0.826517031585996,-0.182868173887917,-0.262034490786249,-0.0622465143180343,-0.827257804546793,-0.862429723975538,-0.215621408172062,-0.166642440591462,0.612306290905546,0.149235489101274,-0.146471260126738,0.553087930532897
"IRL",2003,1.18513892557441,-0.247063989222183,-0.17858335614557,0.0514118492435517,-0.818872532448615,-0.77517195940701,-0.0130517457612211,-0.0947251644249256,0.699784694792244,0.227448969858067,-0.059662721205163,0.842186675727127
"IRL",2004,1.50712896827889,-0.0562344205133585,0.0108895561442991,0.214786432515721,-0.629899119982033,-0.632789156982386,0.126791142593969,0.0212788320060182,0.81006578759414,0.351273833926103,0.0649692063983403,1.10605482840001
"IRL",2005,1.5834030595858,0.163060398815559,0.129573289270049,0.304189377267233,-0.500563558610533,-0.487829009226718,0.184932301987195,0.123751358580839,0.90195118289515,0.451894408106245,0.16095738744599,1.18481932479844
"IRL",2006,1.41753762913308,0.0793414216174739,0.295308454807166,0.490210084998437,-0.403107263446728,-0.332452308927257,0.353499811656267,0.273085889124906,1.06410033443556,0.55534907124787,0.321092004669087,1.09301285084888
"IRL",2007,1.79725876097023,0.303512480305877,0.460942601652324,0.650064922076687,-0.254224098897554,-0.196095441278491,0.473117529685742,0.414267230521447,1.21378749706834,0.657240693038025,0.452542079128768,1.38770867884735
"IRL",2008,1.61612413309299,0.380342413800323,0.429893415888525,0.606831246170469,-0.267790013317106,-0.219367117977916,0.577426467064557,0.506783496941954,1.23020577369739,0.670158025100934,0.526186256242804,1.29173622645983
"IRL",2009,1.70374532519264,0.513748212451433,0.512906030686736,0.759151547443896,-0.285101840122113,-0.240686940440818,0.763651789638023,0.69838515211557,1.31744665566919,0.636953674270886,0.687302780847215,1.38291164481158
"IRL",2010,1.93543487573126,0.722901198519648,0.580682276968596,0.844407058329773,-0.228212991964012,-0.256980489934377,0.919007294316204,0.814525994897837,1.44501695996976,0.714914753834318,0.797497501983064,1.60177453740008
"IRL",2011,1.94264336037076,0.827616816619118,0.757134599994002,1.10585211823933,-0.196793004400629,-0.140433171450718,0.975247646242491,1.01651719864194,1.56517611715421,0.779072784751605,0.960583688250012,1.58129744639109
"IRL",2012,2.16206835070094,1.05968847344213,0.776834313461402,1.14448489722293,-0.201109752185499,-0.147165339891792,1.03059094017248,1.01003574500417,1.6538213915001,0.790150774205113,0.973638601942785,1.79743394902141
"IRL",2013,2.2999737383063,1.12344416853415,0.842119703976956,1.28253065288725,-0.19662407884876,-0.197181939925108,1.04811175968501,1.03924744899113,1.76102653597279,0.802179451245056,1.00864629854264,1.90626569539281
"IRL",2014,2.47996556696372,1.67788759671577,1.04585843926217,1.57510255615055,-0.107792816556404,-0.0330523648465343,1.34425457363586,1.19853718981756,1.97175073494211,0.983911689718576,1.20720794529106,2.19486305570721
"IRL",2015,2.86847270280636,1.6450627187226,1.44427509328773,2.16986215303054,0.135057642561514,0.264935796102966,1.63035870019484,1.57355127604963,2.40353304471022,1.31176169142153,1.55660847686302,2.46585139301
"IRL",2016,2.96023024273022,1.80224743041155,1.46960635183979,2.20415054587663,0.155059277521631,0.301865493489801,1.77314399985161,1.65516276472541,2.64513921100791,1.35919572212999,1.64972566464841,2.60885747122573
"IRL",2017,3.15993731857617,1.64938711737327,1.69678063909982,2.84912800349338,0.241518519444761,0.370695872372257,1.92674259326079,1.90481588568406,4.4956871656352,1.44243170375682,1.97770375331706,2.91994093118822
"ISL",1990,-0.500125943165865,-0.900789302321352,-1.05025460931809,-0.735877971557431,-0.940166584009214,-1.23152114503318,-1.58258451584819,-2.21366218180814,-1.59756434000388,-1.57734873794005,-1.79452800584126,-0.479599870375978
"ISL",1991,-0.334231530238167,-0.546049118137036,-0.872325768824007,-0.56498678117447,-0.894532371859921,-1.14658337610457,-1.50036672365779,-2.25076658150991,-1.55493464153119,-1.56525578803723,-1.76385836511904,-0.265845277695789
"ISL",1992,-0.475674657688564,-0.643949447860491,-0.844826999289883,-0.720325668908599,-0.933734131967282,-1.08586833887179,-1.59009682208634,-2.12137321443238,-1.557166527125,-1.60852394420743,-1.70241249433279,-0.460212427163426
"ISL",1993,-0.429433491682691,-0.565285913291479,-0.8234011643575,-0.782016769514378,-0.918025307019351,-1.06851068244209,-1.56248900480275,-2.32648566745629,-1.5130102181818,-1.54841854800192,-1.80257660732078,-0.323233263365681
"ISL",1994,-0.336197524585878,-0.40866821324101,-0.672726103782499,-0.620220380378906,-0.878052206218131,-1.00532002357209,-1.4717911582535,-2.11013886962713,-1.45144243830951,-1.47088780039564,-1.63585586207331,-0.277828381113717
"ISL",1995,-0.316624385459412,-0.35233565438566,-0.701587818979916,-0.661600042772253,-0.851561594429758,-0.963629545855797,-1.41701498311734,-2.13240691530309,-1.3407752749476,-1.22675236044774,-1.63468911083607,-0.210322704136937
"ISL",1996,-0.215151435694223,-0.237107497600641,-0.605752265894743,-0.576579628151777,-0.794721520893754,-0.938066171155097,-1.44831664041298,-2.06382160014541,-1.30529509919901,-1.16262462320397,-1.58511268800067,-0.1620096562893
"ISL",1997,-0.122283563454649,-0.118525738506632,-0.573129851613363,-0.520882682780576,-0.718157046517139,-0.835116933573138,-1.39813289031811,-1.83735736048985,-1.11715719448896,-0.857559156505761,-1.43383986318811,-0.124188396033621
"ISL",1998,-0.036013296324443,0.0456325354360851,-0.505323468594271,-0.377895777353735,-0.651550896687976,-0.721817173125471,-1.32745136730871,-2.04096837189232,-1.15258856177317,-0.773591151281439,-1.52204309792397,0.0580520668649916
"ISL",1999,0.0192736815610322,0.135361614482289,-0.511036377122233,-0.419835791513823,-0.599321405581277,-0.709365810636339,-1.50681970479276,-2.11414802797312,-1.01951470549292,-0.360496799348733,-1.58912682357602,0.0804607004081652
"ISL",2000,0.0919597097256973,0.251991706727886,-0.384000565677276,-0.345127198713088,-0.507106100904034,-0.530082601621627,-1.5893001684503,-2.01280168476384,-0.99485621340235,-0.176424040668297,-1.52568667650023,0.0748332283428612
"ISL",2001,0.152538805204498,0.365286875342146,-0.224915630549719,-0.17770504938549,-0.459010201899333,-0.424812017112936,-1.59988084623701,-1.74513761062377,-0.90273937907928,-0.0149120006043221,-1.34647018765795,0.0351333659154037
"ISL",2002,0.170836079495308,0.343360684693927,-0.216218968561658,-0.217894904182593,-0.428438705944797,-0.274664953518,-1.64112730732455,-1.81742317901532,-0.870044204603585,0.0508102468900031,-1.39108077391575,0.0583133766124787
"ISL",2003,0.216077131194193,0.402152160351951,-0.13058398723222,-0.131546053722539,-0.374468980109641,-0.192789954208343,-1.54515563381622,-1.72500730798935,-0.804786841710685,0.14723928042047,-1.30246819668757,0.107931829187516
"ISL",2004,0.329327578308413,0.573616045341102,0.0138329670898936,-0.00468485431904367,-0.261022083378713,-0.061971940134302,-1.3655088242229,-1.61335087941014,-0.704311527234462,0.265963118169384,-1.17456331762228,0.249928529661778
"ISL",2005,0.427502107831541,0.739763782824023,0.24889451235372,0.267346307876176,-0.135594029352846,0.0335212553364056,-1.41166630255867,-1.30790953730386,-0.606540524653477,0.419249040611481,-0.967908875670112,0.213436702099794
"ISL",2006,-0.244450370310559,0.642562455359369,0.136760273042397,0.313279139911505,-0.121863246858524,0.0605140541798121,-1.34657992596205,-1.17321992773197,-0.622126679835697,0.526860556710458,-0.881781257243715,-0.265076901945154
"ISL",2007,-0.515877097023308,0.966284671794765,0.231090416691874,0.336602028868696,0.0075075960055147,0.153143515867158,-1.53514559330576,-1.13488297504151,-0.673648136205553,0.703578460867509,-0.869882346200091,-0.491417601894138
"ISL",2008,-1.65983787038338,0.513835952933487,0.160867347506345,0.248110917667449,0.0692439714812519,0.178852413495309,-1.70546088893821,-0.961059754990844,-1.04948278362,0.825578390519185,-0.815081097035534,-1.49304237377439
"ISL",2009,-2.09830544296405,2.01374209026517,0.153587673298487,0.156365970437178,0.00809135149915606,0.211731084048841,-1.69645979249414,-1.04091095589829,-1.12561203271213,0.847833956301525,-0.826173528731113,-1.51860914043201
"ISL",2010,-2.86390676657265,1.23161232671985,0.147510461263641,0.169639613871931,-0.0176473956467549,0.243180170784574,-1.76451928690191,-0.991985200071695,-1.13465008055449,0.922929524592732,-0.800255924414835,-2.18950895399624
"ISL",2011,-1.94221568702979,1.2822909573356,0.32354655315853,0.325455352952072,0.0720060714719402,0.317410072164794,-1.7990749803145,-0.795787210695011,-1.06668786799672,1.01831746138964,-0.693477042971773,-1.66275188612438
"ISL",2012,-2.4593560888913,1.26207458274743,0.374481230798393,0.389055826450558,0.180964512626071,0.331671296162168,-1.79951793851364,-0.747188549444436,-1.04221120199431,1.09531258715556,-0.638843716099341,-2.02025077117772
"ISL",2013,-2.69460125757762,1.4144569997883,0.483404412204305,0.512280942937054,0.231425997837529,0.426335950113683,-1.60738303322825,-0.61430457179094,-0.993754596262831,1.21129410632705,-0.49547642066267,-2.11792260411715
"ISL",2014,-2.04078610852266,1.38372838011756,0.541636415747936,0.605550300403389,0.242034679870522,0.35280265248694,-1.51001449008937,-0.551169122890784,-1.01392155578093,1.22136021496715,-0.455500770664736,-1.68378423153335
"ISL",2015,-2.58857258083266,1.19785941756067,0.615587270005383,0.682037346946111,0.308806992103438,0.511746838425461,-1.39540457271656,-0.504220603959701,-0.909612508164595,1.29652254974378,-0.371119222063014,-2.02998061122671
"ISL",2016,-2.47854704822456,1.02868907939635,0.786410486155016,0.869266665220807,0.407038602729947,0.615152934045565,-1.21595134824433,-0.275424616257498,-0.822680048945283,1.36809637480875,-0.180404231314853,-1.9906740324672
"ISL",2017,-2.87001629001206,1.36622960641861,0.857480169588963,0.928179210543361,0.505894931670359,0.636524977849347,-1.14096142532985,-0.217625445843102,-0.793299917010978,1.23520816951883,-0.10095534180281,-2.18214778871707
"ISR",1990,-0.316940615211765,-1.83724091812506,-0.910957992197683,-1.37288528878898,-0.262564242683904,-0.279272520181997,-1.28215105764935,-1.28041039186478,-0.72189238722112,-1.33734218966849,-1.15977618290935,-0.627800539611132
"ISR",1995,0.16858220668193,-1.39203960330374,-0.657667006282154,-1.11311182099244,0.224145193196778,0.121499282880417,-1.1837510746577,-1.0840661284336,-0.367838970957761,-1.17313880530956,-0.97234054285242,-0.233844996420474
"ISR",1996,0.247353544086527,-1.41207719711552,-0.598318720111838,-1.01272098432269,0.400749656457756,0.398066865270302,-1.15486870697249,-1.0398307641207,-0.445831057756189,-1.29935546116538,-0.940215386783344,-0.201985945398236
"ISR",2000,0.575033411547394,-1.57402135971927,-0.387809536919563,-0.794141499616837,0.600229145814895,0.544341370843945,-0.920558009309087,-0.769406819888615,0.0526131831639579,-0.865004623197025,-0.687345766851582,0.0401067514430292
"ISR",2001,0.670179398188615,-1.19745580872057,-0.427441429689776,-0.812746334478463,0.184772853222607,0.520765241613883,-0.849503866088215,-0.792007335966075,0.199668430561309,-0.711225250248856,-0.680335132834114,0.219253367585975
"ISR",2002,0.675003933609976,-1.37113927366238,-0.353370001902933,-0.933304962243788,0.384448479641986,0.579975711631787,-0.76826676721578,-0.651083658360724,0.10054235735123,-0.888188124445487,-0.583808833409081,0.160162718075973
