"country_text_id","year","wealth_eco","productivity_eco","GEP_env","arate_ccp_ga","eco_equal_soc","soc_equal_soc","domsec_ds","conf_pc","cluster2","cluster3","cluster4"
"JPN",2000,0.408284574734887,1.10935117407454,0.794028563026141,-1.97913199596877,-0.0423762267616249,-0.476310562570294,0.638713944247221,-0.75049689117339,"Top Performer","Top Performer","Middle Performer (low SP)"
"JPN",2010,0.810148624059848,1.48155470310896,1.41445204526961,-1.97913199596877,-0.0500945411340951,-0.47292811180393,0.982149699724916,-0.576015047666327,"Top Performer","Top Performer","Middle Performer (low SP)"
"KOR",2000,-0.273311999457293,1.62043601655016,0.0812429702894802,-0.623166464521836,-0.479066570196677,-1.73034699814719,-0.376473174074187,-0.462233596383647,"Laggard","Middle Performer","Middle Performer (low SP)"
"KOR",2010,0.556655365585451,1.66867034933792,0.780548416658824,-0.623166464521836,-0.389646156141665,-1.56938527304275,0.0465242819163385,0.00367763609910716,"Top Performer","Top Performer","Middle Performer (low SP)"
"LTU",1990,-1.96044648541669,-1.06830806292158,-1.25391686145969,-0.38529119824776,-0.230268269070535,0.284455149124969,-1.74829787523211,-0.608409836878284,"Laggard","Middle Performer","Middle Performer (high SP)"
"LTU",2000,-0.892859557033306,-0.621435230923456,-0.126742358859759,-0.186061098532633,-0.45926191675588,0.564273963816077,-1.35877444301399,-1.64210881486362,"Laggard","Middle Performer","Middle Performer (high SP)"
"LTU",2010,0.0557987770768375,-0.926404013956525,0.645715607620829,-0.186061098532633,-0.703001705931101,0.516802838345121,-0.775536267473022,-1.17450028305657,"Laggard","Middle Performer","Middle Performer (high SP)"
"LUX",2000,2.19179067360527,1.68050260239425,0.512239860264884,-0.537521526335109,0.774515677929581,0.573847841981326,1.0772802684836,1.81156875606194,"Top Performer","Top Performer","Top Performer"
"LUX",2010,2.69350545683066,0.357192586849074,1.67619577681866,-0.537521526335109,0.307658837290205,0.755023469247976,1.66095158930999,2.18252318762793,"Top Performer","Top Performer","Top Performer"
"LVA",1990,-2.22466027628089,-0.52685691116735,-1.6068277581444,0.600543237570693,-0.139845969641771,0.106399569210087,-1.85421623789767,-0.822123484742826,"Laggard","Middle Performer","Middle Performer (high SP)"
"LVA",2000,-1.00051361212292,-0.780012420237407,-0.0480656742785339,0.600543237570693,-0.325292569845937,0.24624843726742,-1.14639037894236,-0.699186174025097,"Laggard","Middle Performer","Middle Performer (high SP)"
"LVA",2010,-0.190424015369279,-1.15620320275801,0.684880662958623,0.600543237570693,-0.104872941082549,0.500896184309097,-0.5920535901542,-1.30873636652258,"Laggard","Middle Performer","Middle Performer (high SP)"
"NLD",1990,0.0482163832431681,0.732115556135935,-0.229218435176316,-0.646973403733583,1.14413687279409,0.773795640631991,0.298254904673689,1.02829025112395,"Top Performer","Top Performer","Top Performer"
"NLD",2000,0.804414173882366,1.2164557365805,0.774971272925348,-0.646973403733583,1.28604768460472,1.11751355720082,0.92271104547403,0.724285709820495,"Top Performer","Top Performer","Top Performer"
"NLD",2010,1.25394452933917,0.532736103852197,1.6029481784595,-0.646973403733583,1.14393273827124,1.36137014251293,1.56293583943643,0.167789510229909,"Top Performer","Top Performer","Top Performer"
"NZL",1990,-0.611513215552404,-0.0848252343296602,-1.10768880380461,1.43833863573686,-0.276495940064612,-0.668517578046578,0.257858472608139,-1.5075164996795,"Laggard","Middle Performer","Middle Performer (high SP)"
"NZL",2000,0.0795406888106788,1.1195086079191,-0.652329913950962,1.43833863573686,-0.4078624089146,-0.44807420426391,0.480924057079147,-0.510084029875368,"Laggard","Middle Performer","Middle Performer (low SP)"
"NZL",2010,0.609407153849892,0.694428398458404,-0.135266453227262,1.43833863573686,-0.428255842178909,-0.480649055429535,1.0357230307884,0.544252312976776,"Top Performer","Top Performer","Middle Performer (low SP)"
"PRT",1990,-0.820874608974695,0.870900846546313,-0.669067326820234,-0.339005592603995,0.300159685647483,0.548225644743689,-0.287991227232536,-0.246026985094604,"Laggard","Middle Performer","Middle Performer (high SP)"
"PRT",2000,-0.14672726159466,0.43213392851705,0.0172729134344717,-0.339005592603995,0.276502150624258,0.664737658405645,0.110405485513794,0.499257246627099,"Top Performer","Top Performer","Middle Performer (low SP)"
"PRT",2010,0.202993804903262,-1.20282510831401,0.825276775768948,-0.339005592603995,0.32597470792821,0.886513019655019,0.452785194868528,-0.387493770318761,"Top Performer","Middle Performer","Middle Performer (high SP)"
"SVK",1990,-1.45753142121572,-1.36069195929784,-1.17972449837862,0.530186303656189,1.37088352983113,-0.0353910642051803,-1.49041896038825,-0.0963292486479153,"Laggard","Middle Performer","Middle Performer (high SP)"
"SVK",2000,-0.642667429186722,-1.71688361811891,-0.290265305628521,0.530186303656189,0.988411705242895,0.0847789162648054,-1.16577409556372,0.174468486983582,"Laggard","Middle Performer","Middle Performer (high SP)"
"SVK",2010,0.201012173779749,-1.13347242343579,0.755614483016497,0.530186303656189,0.910729203310181,0.049478405604497,-0.638818465246413,0.603615494398026,"Top Performer","Middle Performer","Middle Performer (high SP)"
"SVN",1990,-1.26265852453928,-0.0164272181916147,-1.56848047347993,-0.0647883209141197,0.915585529286804,0.592590716987963,-0.495812575104308,-0.35642033586131,"Laggard","Middle Performer","Middle Performer (high SP)"
"SWE",1990,-0.158111469527495,-0.0108017481858397,-0.0490067550618986,1.44841729969447,2.18707360647733,1.44875563237889,0.314230592885919,0.824999767643798,"Top Performer","Top Performer","Top Performer"
"SWE",2000,0.652171451475437,0.305762889582547,0.999626356745095,1.44841729969447,1.55026640129187,1.1098598608854,0.644617376328877,1.16751306712974,"Top Performer","Top Performer","Top Performer"
"SWE",2010,1.20335111980568,-0.0186635311308664,2.08157880869178,1.44841729969447,1.50960892783038,1.05917927942912,0.937627757797294,1.65774662115051,"Top Performer","Top Performer","Top Performer"
"TUR",2000,-1.0763335762396,-0.571812258875891,0.0513544753964954,0.313026424715405,-1.15719957557411,-2.40047975765739,-0.997124195340148,1.6798794170843,"Laggard","Laggard","Laggard"
"TUR",2010,-0.597138466316187,-0.463216738366323,0.351736948842122,0.313026424715405,-1.18827062598266,-2.2891778368238,-1.3023408912539,1.6283432489283,"Laggard","Laggard","Laggard"
"USA",1990,0.246406457212122,0.680298272669795,-1.55583521671492,-0.924756823508441,-0.995889675371373,-0.78978497138916,-0.203515486131526,0.592302222715742,"Laggard","Middle Performer","Middle Performer (low SP)"
"USA",2000,1.00459305879806,0.754699733453386,-0.579360685873714,-0.924756823508441,-1.03547346770759,-0.780012373102646,0.681243728311303,0.207806059153177,"Top Performer","Top Performer","Middle Performer (low SP)"
"USA",2010,1.49209968115924,0.286744951467734,0.364493521728682,-0.924756823508441,-1.12763636669816,-0.649876818773346,1.14192615509262,-0.455013439029761,"Top Performer","Top Performer","Middle Performer (low SP)"
