"country_text_id","year","Combined_t_GI_num_soc","poverty9010_lis_num_soc","poverty8020_lis_num_soc","femlabor_wdi_num_soc","gini_wdi_num_soc","schools_gender_wdi_num_soc","pub_serv_gender_vdem_num_soc","pub_serv_social_vdem_num_soc","v2dlunivl_vdem_num_soc","Combined_t_GI_is_na","gini_lis_is_na","poverty9010_lis_is_na","poverty8020_lis_is_na","femlabor_wdi_is_na","gini_wdi_is_na","schools_gender_wdi_is_na","pub_serv_gender_vdem_is_na","pub_serv_social_vdem_is_na","v2dlunivl_vdem_is_na","eco_inequal_soc","soc_inequal_soc"
"COL",2011,-2.30901352045901,-1.71236336968422,-1.6292665935475,-0.220356122342711,-1.37735669389666,1.0316020810877,-0.268818436012158,-0.565073982580777,-0.644609941826971,1,0,0,0,0,0,0,0,0,0,-1.55403639612884,-1.61208458582489
"COL",2012,-2.37598843819587,-1.71927584630824,-1.64168280621191,-0.155638137866416,-1.30805092256939,0.910269577753929,-0.268818436012158,-0.565073982580777,-0.644609941826971,1,0,0,0,0,0,0,0,0,0,-1.56620967448792,-1.66380739945687
"COL",2013,-2.35833680134086,-1.72607193691209,-1.65376696756664,-0.106850605236632,-1.30805092256939,0.914946112569253,-0.268818436012158,-0.565073982580777,-1.02530826626238,1,0,0,0,0,0,0,0,0,0,-1.5787653155084,-1.64345925467774
"COL",2014,-2.30866012565397,-1.72607193691209,-1.65376696756664,-0.128586882640209,-1.29815995444234,0.864437612063761,-0.268818436012158,-0.565073982580777,-1.02530826626238,1,0,0,0,0,0,0,0,0,0,-1.57794845683445,-1.64043973092288
"COL",2015,-2.43399411268877,-1.72607193691209,-1.65376696756664,-0.0639049967997404,-1.13028825659322,0.833902359064982,-0.268818436012158,-0.565073982580777,-1.02530826626238,1,0,0,0,0,0,0,0,0,0,-1.57790881664823,-1.6830011349409
"COL",2016,-2.36007182537442,-1.72607193691209,-1.65376696756664,-0.0744748728859939,-1.10070099960838,0.82546320820506,-0.268818436012158,-0.565073982580777,-0.991450063872245,1,0,0,0,0,0,0,0,0,0,-1.57584749853371,-1.65731236215482
"COL",2017,-2.3540794375533,-1.72607193691209,-1.65376696756664,-0.0591042325949462,-1.10070099960838,0.940904829209948,-0.268818436012158,-0.565073982580777,-0.904740033360926,1,0,0,0,0,0,1,0,0,0,-1.57455465929277,-1.62144806576565
"CPV",2001,-1.57081383468716,-0.92190075399735,-1.02515778128273,-0.920923952504896,-1.26850006272916,-0.137876939265595,0.0292789535374421,-0.0624995315809763,0.77991198800183,1,1,1,1,0,0,0,0,0,0,-0.883192060040207,-1.40257811720846
"CPV",2002,-1.65314594581557,-1.02780161592186,-0.979688358051152,-0.900268833977154,-1.18126361608415,-0.0703812278399807,0.0292789535374421,-0.0624995315809763,0.77991198800183,1,1,1,1,0,0,0,0,0,0,-0.869099064816821,-1.45604436272786
"CPV",2003,-1.30783987216407,-1.0105581215264,-1.05833422786559,-0.877830525733836,-1.09412690030199,-0.013539154345944,0.0292789535374421,-0.0624995315809763,0.77991198800183,1,1,1,1,0,0,0,0,0,0,-0.919199322486399,-1.26761216119999
"CPV",2004,-1.6432401057766,-0.969034272421418,-0.916209544819399,-0.844199987438338,-1.00703534811509,-0.0271657072737615,0.0292789535374421,-0.0624995315809763,0.77991198800183,1,1,1,1,0,0,0,0,0,0,-0.803183440703973,-1.43433400171094
"CPV",2005,-1.36422160945811,-0.503329884862875,-0.529833774577389,-0.813403956363892,-0.919934561729614,0.0831446601316281,0.0292789535374421,-0.0624995315809763,0.77991198800183,1,1,1,1,0,0,0,0,0,0,-0.391712584242953,-1.30905132052642
"CPV",2006,-1.19512844276938,-0.791184063627323,-0.805418680513735,-0.795010503538013,-0.832770108722367,0.489358700284092,0.0292789535374421,-0.0624995315809763,0.770828080043501,1,1,1,1,0,0,0,0,0,0,-0.663281892608048,-1.09116406244607
"CPV",2007,-1.51221585495543,-0.737738191773753,-0.630833870108258,-0.766811908866224,-0.745487317612649,0.521008632386561,0.0292789535374421,-0.0624995315809763,0.736144067838974,1,1,1,1,0,0,0,0,0,0,-0.518576804683088,-1.24647262709478
"CRI",1981,-1.24314401812459,-0.685365469942854,-0.646342241477828,-1.66812182823464,-0.775147209325827,-0.660799762337829,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.521613381349252,-1.37223377042992
"CRI",1982,-1.2193044664132,-0.497030726509911,-0.267182024542331,-1.61958794757275,-0.515276099554552,-0.696739689072031,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.177079332434033,-1.45310692916661
"CRI",1983,-0.96081407751443,-0.152188279766809,-0.371050726493582,-1.72114228776335,-0.252565919071785,-0.769129206980534,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.178688949213673,-1.22193332835768
"CRI",1984,-1.21248966452735,-0.0853322883044954,-0.297835981258409,-1.89566617331476,0.0145560031960728,-0.827295576984777,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.108124303052795,-1.33163791813755
"CRI",1985,-1.22830012607999,-0.0562376794437297,-0.302499160793246,-1.842720081624,0.287820522372986,-0.862498507725352,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.10189474551887,-1.31815585390508
"CRI",1986,-1.4651498090461,-0.0966812163826481,-0.155815986333671,-1.92653843216442,0.569192052671569,-0.845738081625832,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,0.0056393870590877,-1.45696519791937
"CRI",1987,-1.01000469014329,-0.16076753516938,-0.242965403048718,-1.64371581527874,0.132593320866113,-0.835392473028681,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.0740916952426554,-1.28685342909704
"CRI",1988,-1.24001813708681,-0.376091215616578,-0.521332772379486,-1.76555222159407,-0.286872455433606,-0.847182987421046,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.351363887248695,-1.35839214410946
"CRI",1989,-1.16126365821067,-0.221355946373493,-0.483154612162522,-1.79963473186717,-0.696008643824233,-0.836646787723469,0.452245225392323,-0.286928825219248,0.595756399392078,1,1,1,1,1,0,0,0,0,0,-0.293586467769849,-1.32319946660862
"CRI",1990,-1.34421551615591,-0.371426649258179,-0.490401565308372,-1.82776498235083,-0.55708662584955,-0.798398007813393,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.321091302770739,-1.02674102607799
"CRI",1991,-1.20367376976376,-0.438985792457586,-0.505555988284643,-1.7937727305499,-0.686105355571003,-0.756765825821015,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.346130375008177,-0.9830224085089
"CRI",1992,-1.3905858279905,-0.549579373048257,-0.618961565479788,-1.7983738367254,-0.596844197272192,-0.691418118742397,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.461162379656869,-1.01394364832364
"CRI",1993,-1.23138923413538,-0.508080009933075,-0.428294127110048,-1.7785288536423,-0.626625942635417,-0.64865813605592,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.298232991341183,-1.00790062374076
"CRI",1994,-1.12141131317561,-0.447352010633763,-0.435656848970345,-1.74220708813808,-0.705909306511941,-0.612632481597832,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.290148456748828,-0.939113046374578
"CRI",1995,-1.09564719241334,-0.421131650449645,-0.517681490165882,-1.71929074554319,-0.596844197272192,-0.573134963668886,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.347229819136563,-0.868928727388348
"CRI",1996,-0.929013680975266,-0.22745706922849,-0.387405759647164,-1.73704587570206,-0.676199360732774,-0.581384726240843,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.201401742431172,-0.81067596733669
"CRI",1997,-1.06113757189866,-0.218292353934565,-0.386836538776969,-1.63725622836996,-0.586910174207633,-0.537241509233985,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.199864855752772,-0.834518709489814
"CRI",1998,-0.93310409230611,-0.462887765838632,-0.590623085380848,-1.53537910135729,-0.596844197272192,-0.325843065536306,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.408779870971923,-0.710308789954382
"CRI",1999,-1.03923105894397,-0.492304150778907,-0.724949273453276,-1.50986407616932,-0.79491042844031,-0.146672778690989,0.935841474782716,0.0589130371085803,0.595756399392078,1,1,1,1,0,0,0,0,0,0,-0.525608865104073,-0.66185946406666
"CRI",2000,-1.00563248577065,-0.467020265315554,-0.690238784326187,-1.56268331075132,-0.765262667271104,-0.175551868289237,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.48999753213585,-0.593326821901447
"CRI",2001,-1.28043177641962,-0.617166366734043,-0.830346282665938,-1.41130929740637,-1.17961877599001,-0.0301318427816354,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.643429018463848,-0.660388893028044
"CRI",2002,-0.887683579075492,-0.659278151666477,-0.614796285492345,-1.37122237550143,-1.20923162810334,0.0122309931023446,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.473509377738651,-0.60192813363657
"CRI",2003,-1.12291021502986,-0.546314783240244,-0.366084140028841,-1.43327601762734,-0.952807323504695,0.117791819263448,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,1,0,0,0,-0.252783582836535,-0.709940595462931
"CRI",2004,-0.857773323485702,-0.654953444341827,-0.58757880755279,-1.41527732651664,-0.854158915756191,0.339166133658128,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.442949503335927,-0.480542406310036
"CRI",2005,-1.01092547149586,-0.790696697413165,-0.785263402301825,-1.21310895723843,-0.775147209325827,0.393922092973178,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.629309243320594,-0.46881558240548
"CRI",2006,-1.16793590417446,-0.807270392835304,-0.692993827533947,-1.19853989038941,-0.962667822249661,0.59130645944016,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.564478703248704,-0.521103398984341
"CRI",2007,-0.922775507165707,-0.640562791434777,-0.624699695403626,-1.14295429426667,-0.952807323504695,0.608689505003732,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.470202470411364,-0.400588104598425
"CRI",2008,-0.910112128394696,-0.709011011778318,-0.579401613451326,-1.0797157794904,-0.893629967100602,0.650330434723038,0.935841474782716,0.244343142016267,0.495833411850463,1,1,1,1,0,0,0,0,0,0,-0.447040230763716,-0.415775949787174
"CRI",2009,-0.935498567834999,-0.717476004098572,-0.581844514460904,-0.994185216147463,-1.08097944980533,0.845322079182223,0.935841474782716,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.453034659783242,-0.376285988597774
"CRI",2010,-0.836793882949067,-0.677407994484721,-0.457020150269896,-1.11938933431755,-0.844287991535949,0.914298124697117,0.879542209928312,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.340472253172529,-0.37657788809616
"CRI",2011,-0.970904050166685,-0.791004613163818,-0.735725783428912,-1.00754548062669,-0.893629967100602,0.981722760841445,0.879542209928312,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.588173020642916,-0.326210913702979
"CRI",2012,-0.643708250617163,-0.620723338186114,-0.572529569399309,-0.989368096916507,-0.883763942438728,1.07968505560943,0.879542209928312,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.415800706914516,-0.189538484319584
"CRI",2013,-0.882120352511403,-0.651389352594924,-0.770543033293954,-0.939130561359681,-0.952807323504695,1.30559903998392,0.879542209928312,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.583720000577308,-0.141486335931163
"CRI",2014,-0.805103298103625,-0.747649012364568,-0.767279193181332,-0.706727479071228,-0.883763942438728,1.46655327896903,0.879542209928312,0.244343142016267,0.470233307604264,1,1,1,1,0,0,0,0,0,0,-0.597283695749274,-0.0813464959884729
"CRI",2015,-0.97849207055059,-0.761980506265034,-0.779806463137187,-0.697551764296772,-0.864028496064976,1.52274736459091,0.879542209928312,0.244343142016267,0.491704362778496,1,1,1,1,0,0,0,0,0,0,-0.61292372762443,-0.126676341450173
"CRI",2016,-0.864793144300593,-0.779503660697162,-0.719513317606629,-0.912807925224648,-0.893629967100602,1.6339718694602,0.879542209928312,0.244343142016267,0.500788270736824,1,1,1,1,0,0,0,0,0,0,-0.566566292506275,-0.0902668517893146
"CRI",2017,-0.861275479665264,-0.635113738076614,-0.884283280627747,-0.885262983100329,-0.893629967100602,1.31342403533256,0.879542209928312,0.244343142016267,0.505743129623185,1,1,1,1,0,0,1,0,0,0,-0.66887284371671,-0.0756574139965014
"CYP",2004,-0.234529549615177,0.0491279696163085,-0.00452312978378689,-0.231120240163496,1.05479199390869,0.763323073897509,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.216551524314129,0.16893441020972
"CYP",2005,-0.165345177719083,0.175474140935494,0.0661036504647606,-0.274162462795446,1.03140716635202,0.717526536501392,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.299654396393693,0.186575180901472
"CYP",2006,-0.264247341678113,0.100281691251658,-0.171692082950068,-0.142249117817751,0.93872370728064,0.716265114278478,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.0920755374074194,0.222031028200145
"CYP",2007,-0.0356811889566973,0.00380926706935858,0.0323980672207471,0.0222320537542402,0.93872370728064,0.75234905046722,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.238872316993508,0.212640858760941
"CYP",2008,-0.0210385175896119,-0.160454329438412,-0.00101136191840277,0.146059564781693,0.87006861339929,0.757852682863526,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.177491868402081,0.184641319533492
"CYP",2009,-0.36029849338584,0.0499656121137971,-0.0308768220648835,0.319057994524466,0.824685758365464,0.762471920067484,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.190541202183779,0.137857696989449
"CYP",2010,-0.396959267103431,0.156730580900495,-0.187907973419711,0.471041538783443,0.89287483000009,0.560304733903002,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.0876539993745182,0.168019738229024
"CYP",2011,-0.340588311395463,-0.0357051776324169,0.0998408184451728,0.469170200164804,0.768373914137774,0.604406399206956,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.275130331835128,0.0210816758613555
"CYP",2012,-0.303252678961142,-0.0988127856300895,-0.171384456386111,0.40331200033901,0.580121648503159,0.680474664328146,0.789319029071896,0.830802640474307,-0.0359881086189558,1,1,1,1,0,0,0,0,0,0,0.0449454799674049,0.134221918402508
"CYP",2013,-0.0415147371752476,0.0010755580547908,0.0294402097386782,0.429194311420675,0.289935007594775,0.747556608270102,0.789319029071896,0.830802640474307,-0.330802212357438,1,1,1,1,0,0,0,0,0,0,0.224698516714678,0.18827730125359
"CYP",2014,-0.188610868286332,-0.303121361612957,-0.329873237477113,0.614667139736721,0.439175944124931,0.77419059375246,0.789319029071896,0.830802640474307,-0.330802212357438,1,1,1,1,0,0,0,0,0,0,-0.124036031981499,0.213079080036189
"CYP",2015,-0.309267149993246,-0.0162495728810133,-0.0718461481622432,0.728963976993023,0.613002435750256,0.772858314941432,0.789319029071896,0.830802640474307,-0.330802212357438,1,1,1,1,0,0,0,0,0,0,0.141057810777454,0.16395601751841
"CYP",2016,-0.180577755711326,0.0222822828993818,-0.147862406088508,0.72371953755323,0.613002435750256,0.789329724979726,0.789319029071896,0.830802640474307,-0.330802212357438,1,1,1,1,0,0,1,0,0,0,0.0914863129142449,0.258530554914069
"CYP",2017,-0.20711115288378,0.0186088361243246,-0.0439699552430272,0.743827085054065,0.613002435750256,0.790180977648786,0.789319029071896,0.830802640474307,-0.319240874955929,1,1,1,1,0,0,1,0,0,0,0.172693331325876,0.206415655847013
"CZE",1993,0.13524957342931,1.0351545611844,1.03748129010271,0.260285656648785,1.47988558141074,0.529813656925226,1.00441109223359,1.24286954026917,0.390129755608094,1,1,1,1,0,0,0,0,0,0,1.27309976460145,0.411180733587792
"CZE",1994,-0.0833227509823398,0.781803199664507,1.11417838441705,0.270333226715299,1.51365731874289,0.521481009640635,1.01235073214896,1.27892539400122,0.390129755608094,1,1,1,1,0,0,0,0,0,0,1.27768530520804,0.241951390185492
"CZE",1995,-0.270365960243556,1.00553784111598,1.01641882757644,0.232948313941078,1.54764952191204,0.659307133402653,1.01235073214896,1.27892539400122,0.390129755608094,1,1,1,1,0,0,0,0,0,0,1.24443199437962,0.320731439169094
"CZE",1996,0.137008296666864,1.11619606579481,1.09093233514932,0.177186601085079,1.58186762182703,0.781157939556876,1.01235073214896,1.27892539400122,0.390129755608094,1,0,0,0,0,0,0,0,0,0,1.3360207853883,0.511412630888786
"CZE",2004,0.0358608517096395,0.710005966315406,0.884153680197596,0.247408864754907,1.36746495309155,0.681514112980284,1.46924092000585,1.46361966515927,0.194412829596833,1,0,0,0,0,0,0,0,0,0,1.08864551819868,0.711706203395166
"CZE",2005,0.288334000688605,0.838055066714852,0.982274808198308,0.203085694635406,1.44214933665625,0.691363616114069,1.45552699651568,1.46361966515927,0.194412829596833,1,0,0,0,0,0,0,0,0,0,1.19928635606262,0.802480659958513
"CZE",2006,0.265024873420593,0.977557542640008,1.0853624510593,0.188763500269175,1.46727693679063,0.700131462813297,1.45552699651568,1.46361966515927,0.194412829596833,1,0,0,0,0,0,0,0,0,0,1.3101629994675,0.797253222946609
"CZE",2007,0.218930322567218,1.13018097677041,1.1937747258742,0.10536129761171,1.55618265347209,0.665199602260879,1.48078948715547,1.46361966515927,0.108528608899908,1,0,0,0,0,0,0,0,0,0,1.42805817583002,0.788925167046498
"CZE",2008,0.255637113750807,1.07622066785846,1.18938961112958,0.0440988776157494,1.51789417753449,0.640595964198345,1.48078948715547,1.2480203765166,0.108528608899908,1,0,0,0,0,0,0,0,0,0,1.41036247680683,0.695703565875077
"CZE",2009,0.235322206881563,1.02395192911507,1.18501337375732,0.0388720292656806,1.5306255263272,0.630680197033084,1.45263985472827,1.25685038151221,0.108528608899908,1,0,0,0,0,0,0,0,0,0,1.39544001308123,0.660447891181995
"CZE",2010,0.294952135788587,0.973294061870788,1.18064598868838,0.0144112769872368,1.47988558141074,0.64496348555997,1.45480521106882,1.26273705150928,0.206799976812735,1,0,0,0,0,0,0,0,0,0,1.38246279775827,0.670843269314198
"CZE",2011,0.402625011544214,0.979388184075125,1.18501337375732,0.06470852032615,1.50519392447145,0.672184006132802,1.45480521106882,1.26273705150928,0.206799976812735,1,0,0,0,0,0,0,0,0,0,1.39000285910706,0.722451659539317
"CZE",2012,0.12093098729925,0.985505266770746,1.18938961112958,0.111716107083774,1.54338825567002,0.700098221450971,1.45913592374993,1.25905788276111,0.21010321607031,1,0,0,0,0,0,0,0,0,0,1.38996147849241,0.631501570252852
"CZE",2013,0.270292441275979,0.991645444142758,1.1937747258742,0.173365998701648,1.49252448535863,0.914185497712916,1.48512019983658,1.26200121775964,0.515652847395907,1,0,0,0,0,0,0,0,0,0,1.40029466616634,0.759179981235984
"CZE",2014,0.257357036646301,0.991645444142758,1.1937747258742,0.15686278277961,1.56900901077993,0.930275410543471,1.46057949464364,1.27377455775378,0.515652847395907,1,0,0,0,0,0,0,0,0,0,1.4011389740741,0.754927175754791
"CZE",2015,0.311439981057621,0.991645444142758,1.1937747258742,0.213582404710838,1.56900901077993,0.949219925363563,1.46130128009049,1.28334039649902,0.515652847395907,1,0,0,0,0,0,0,0,0,0,1.40256314576592,0.786688627470088
"CZE",2016,0.395110106405703,0.991645444142758,1.1937747258742,0.248960642789178,1.56900901077993,0.905488655702168,1.48223305804918,1.27009538900561,0.440504154286098,1,0,0,0,0,0,1,0,0,0,1.40374234107197,0.813481769288202
"CZE",2017,0.226089643989743,0.991645444142758,1.1937747258742,0.262128959752761,1.56900901077993,0.790469018608199,1.48223305804918,1.27966122775085,0.415729859854293,1,0,0,0,0,0,1,0,0,0,1.39967509000832,0.720640485441868
"DEU",1971,0.301791937153961,1.04216975546837,1.0886936800224,-0.312978690219829,1.29068223986479,0.416576491034933,1.27796777659025,1.5909189038459,0.73036339913822,0,1,1,1,1,1,1,0,0,0,1.32395045609485,0.655888642919625
"DEU",1972,0.330773869280947,0.74065574737826,0.77972289775222,-0.178381227124192,1.08388102282239,0.724331936553425,1.27796777659025,1.5909189038459,0.73036339913822,0,1,1,1,1,1,1,0,0,0,1.01525285872454,0.786598283006839
"DEU",1973,0.403388063248452,0.690099174229745,0.756159399626903,-0.414596400426808,1.00522039982801,0.5789049261166,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,0.984978744731014,0.750620592216309
"DEU",1974,0.447064579298892,0.735814903395607,0.801267995843344,-0.323152544409331,1.20309402736537,0.644464697808753,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.03483483481913,0.797941607715094
"DEU",1975,0.461641230181188,0.782954529650277,0.847457660529342,-0.264548933973514,1.24564570776094,0.604604804447906,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.0821384398858,0.791450283622604
"DEU",1976,0.56392403989351,0.83158789633477,0.894764909824186,-0.120856443254493,1.18127678108205,0.579933777031106,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.1309469723316,0.818220548924588
"DEU",1977,0.578570692607801,0.881789567347883,0.943227858526122,-0.387306989446454,1.31280096115634,0.6468771902831,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.18222031094769,0.838067799668897
"DEU",1978,0.62256224585991,0.933639236852024,0.992886306382458,-0.382774259283343,1.02084288490839,0.577574033071037,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.22833270611196,0.810116140207239
"DEU",1979,0.666630597121775,1.04924276105307,1.01831140698238,-0.196308957267871,1.34852709417732,0.715536900846779,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.27980871394856,0.919829799607807
"DEU",1980,0.651932660277488,1.17352703165632,1.04405448480867,-0.290993029493705,1.20901746732341,0.85710317546533,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.32440793589911,0.971138329722576
"DEU",1981,0.651932660277488,1.30754439238842,1.07012111920412,-0.151723324066988,1.12831795580851,0.740844428520341,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.37134283716631,0.9649563606591
"DEU",1982,0.62256224585991,1.07492603346038,0.941671193348985,-0.140324235237656,1.29307254322525,0.728389849838805,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.22279095525059,0.944345713256262
"DEU",1983,0.56392403989351,0.870798331421982,0.820929097112404,-0.20678831283242,1.20234532548648,0.601802453640325,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.0808983426662,0.864501721422898
"DEU",1984,0.607889824111705,0.763348489674365,0.824592056045585,-0.121701298437329,1.24802338298272,0.692745476045608,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.06363133290748,0.880988323677156
"DEU",1985,0.637243200585916,0.815977223395067,0.851914375666777,0.0633913554760988,1.16431937094323,0.556047045702654,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.0950485474312,0.856379786390283
"DEU",1986,0.666630597121775,0.870456087332248,0.87962337370948,-0.169270604973637,1.10225641968216,0.534275595349901,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.12752967663423,0.853295580971869
"DEU",1987,0.710774995387517,0.92688773811316,0.907726732990609,-0.151392765754016,1.2357536577054,0.790236325907557,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.16615688870703,0.961543321062841
"DEU",1988,0.710774995387517,0.985382699237858,0.936232333389913,0.00334997713430357,1.46770618251436,0.657617990339431,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.20408567519472,0.947769189515021
"DEU",1989,0.710774995387517,1.04606013710311,0.965148258056811,-0.329559166144704,1.07725031830624,0.57197073262639,1.27796777659025,1.5909189038459,0.73036339913822,0,0,0,0,1,1,1,0,0,0,1.23252882308254,0.891118730461111
"DEU",1990,0.607889824111705,0.930437610062948,0.892486285515523,-0.499216106180924,1.22567770621978,0.571824540416016,1.33859775412576,0.976497722901775,0.73036339913822,0,0,0,0,0,1,1,0,0,0,1.14345038392154,0.654216653039003
"DEU",1991,0.754994705453965,0.822600893709327,0.82239345094434,-0.235642591262454,1.16114365350512,0.75247298250886,1.33859775412576,0.976497722901775,0.73036339913822,0,0,0,0,0,0,1,0,0,0,1.06875521464356,0.764991378812522
"DEU",1992,0.799289007414153,0.721767292370172,0.754744693146729,-0.185246802415055,1.16114365350512,0.764402324707164,1.33859775412576,0.976497722901775,0.73036339913822,0,0,0,0,0,0,0,0,0,0,0.995066191217946,0.784295204487023
"DEU",1993,0.769751219905587,0.627256986972839,0.689422659203634,-0.180422074585634,1.16114365350512,0.878721994056494,1.33859775412576,0.976497722901775,0.73036339913822,0,0,0,0,0,0,0,0,0,0,0.92360180358591,0.806447520756073
"DEU",1994,0.710774995387517,0.538476544305659,0.626317132169605,-0.115975009183734,1.16114365350512,0.889022223820228,1.33859775412576,0.976497722901775,0.73036339913822,0,0,0,0,0,0,0,0,0,0,0.853973150003628,0.789211756436783
"DEU",1995,0.681336983503121,0.556873709030265,0.666909109337796,-0.081765656723468,1.16909699719662,0.869773069409893,1.33859775412576,1.20607785278748,0.73036339913822,0,0,0,0,0,0,0,0,0,0,0.892506286435922,0.849050115417151
"DEU",1996,0.666630597121775,0.575510202957063,0.708413658042134,-0.0556342197745573,1.17706106602546,0.861896178698199,1.33859775412576,1.20607785278748,0.789821705774552,0,0,0,0,0,0,0,0,0,0,0.929460271838098,0.830215740907299
"DEU",1997,0.593225963555119,0.594390880124791,0.75085967669179,-0.00922640980609227,1.18503592336127,0.862625739123928,1.33859775412576,1.20607785278748,0.692376147676118,0,0,0,0,0,0,0,0,0,0,0.965288425778404,0.795845174572712
"DEU",1998,0.505424191186006,0.613520728834255,0.794277249077013,0.0237097870030147,1.19302163297137,0.716988988681711,1.33859775412576,1.20607785278748,0.692376147676118,0,0,0,0,0,0,0,0,0,0,1.00126787878307,0.709144403372581
"DEU",1999,0.607889824111705,0.632904876367016,0.838697704280455,0.0851845608365604,1.20101825902461,0.726854019030794,1.33859775412576,1.20607785278748,0.692376147676118,0,0,0,0,0,0,0,0,0,0,1.0428929727827,0.740633108469403
"DEU",2000,0.56392403989351,0.652548593905767,0.884153680197596,0.115495816072132,1.20902586609522,0.752836080163897,1.33859775412576,1.66450227880926,0.692376147676118,0,0,0,0,0,0,0,0,0,0,1.08852687945099,0.892507143520188
